date,product_id,product_name,category,units_sold,revenue,average_price,promotion_active,promotion_type,discount_pct,marketing_spend,temperature_c,rainfall_mm,footfall_index,festival,festival_intensity,holiday,competitor_promo,stock_available,stockout_flag,day_of_week,weekend,month,season
2025-10-04,CONE-L,Large Cone Pack,Cone Packs,65,49.43,0.76,0,None,0.0,0.0,26.3,0.6,112.8,None,0.0,0,0,151,0,5,1,10,Transition
2025-10-05,CONE-L,Large Cone Pack,Cone Packs,69,53.33,0.76,0,None,0.0,0.0,25.6,0.2,102.2,None,0.0,0,0,146,0,6,1,10,Transition
2025-10-06,CONE-L,Large Cone Pack,Cone Packs,60,45.39,0.76,0,None,0.0,0.0,29.6,0.4,84.1,None,0.0,0,0,103,0,0,0,10,Transition
2025-10-07,CONE-L,Large Cone Pack,Cone Packs,56,43.13,0.76,0,None,0.0,0.0,27.9,0.6,90.7,None,0.0,0,1,235,0,1,0,10,Transition
2025-10-08,CONE-L,Large Cone Pack,Cone Packs,67,51.35,0.76,0,None,0.0,0.0,28.2,1.2,99.9,None,0.0,0,1,223,0,2,0,10,Transition
2025-10-09,CONE-L,Large Cone Pack,Cone Packs,33,25.41,0.76,0,None,0.0,0.0,24.1,0.1,94.4,None,0.0,0,0,130,1,3,0,10,Transition
2025-10-10,CONE-L,Large Cone Pack,Cone Packs,64,49.63,0.76,0,None,0.0,0.0,28.8,3.6,88.3,None,0.0,0,0,137,0,4,0,10,Transition
2025-10-11,CONE-L,Large Cone Pack,Cone Packs,85,59.47,0.76,1,Bundle Offer,8.0,2501.53,27.8,0.0,99.0,None,0.0,0,0,179,0,5,1,10,Transition
2025-10-12,CONE-L,Large Cone Pack,Cone Packs,64,48.55,0.76,0,None,0.0,0.0,24.9,0.0,99.6,None,0.0,0,0,237,0,6,1,10,Transition
2025-10-13,CONE-L,Large Cone Pack,Cone Packs,66,44.5,0.76,1,Weekend Flash,10.0,1473.17,26.0,0.3,94.2,None,0.0,0,0,121,0,0,0,10,Transition
2025-10-14,CONE-L,Large Cone Pack,Cone Packs,74,49.7,0.76,1,Weekend Flash,10.0,1473.17,27.2,0.1,99.0,None,0.0,0,0,203,0,1,0,10,Transition
2025-10-15,CONE-L,Large Cone Pack,Cone Packs,75,50.37,0.76,1,Payday Campaign,12.0,2292.0,26.8,1.1,97.6,None,0.0,0,0,239,0,2,0,10,Transition
2025-10-16,CONE-L,Large Cone Pack,Cone Packs,68,45.71,0.76,1,Payday Campaign,12.0,2292.0,26.1,0.0,94.5,None,0.0,0,0,208,0,3,0,10,Transition
2025-10-17,CONE-L,Large Cone Pack,Cone Packs,74,49.17,0.76,1,Payday Campaign,12.0,2292.0,26.3,0.1,85.6,None,0.0,0,0,233,0,4,0,10,Transition
2025-10-18,CONE-L,Large Cone Pack,Cone Packs,73,55.27,0.77,0,None,0.0,0.0,26.0,0.1,108.6,Diwali,1.0,1,0,244,0,5,1,10,Transition
2025-10-19,CONE-L,Large Cone Pack,Cone Packs,76,59.21,0.77,0,None,0.0,0.0,26.6,0.4,121.1,Diwali,1.25,1,0,105,0,6,1,10,Transition
2025-10-20,CONE-L,Large Cone Pack,Cone Packs,67,51.81,0.77,0,None,0.0,0.0,28.9,0.3,104.9,Diwali,1.5,1,0,125,0,0,0,10,Transition
2025-10-21,CONE-L,Large Cone Pack,Cone Packs,53,39.95,0.77,0,None,0.0,0.0,21.6,0.0,110.5,Diwali,1.5,1,0,96,0,1,0,10,Transition
2025-10-22,CONE-L,Large Cone Pack,Cone Packs,62,47.2,0.77,0,None,0.0,0.0,25.7,0.3,106.6,Diwali,1.0,1,0,172,0,2,0,10,Transition
2025-10-23,CONE-L,Large Cone Pack,Cone Packs,55,42.31,0.77,0,None,0.0,0.0,26.3,0.6,86.4,None,0.0,0,0,140,0,3,0,10,Transition
2025-10-24,CONE-L,Large Cone Pack,Cone Packs,59,44.83,0.77,0,None,0.0,0.0,26.5,0.7,86.9,None,0.0,0,0,85,0,4,0,10,Transition
2025-10-25,CONE-L,Large Cone Pack,Cone Packs,66,50.05,0.77,0,None,0.0,0.0,25.2,0.5,101.6,None,0.0,0,0,175,0,5,1,10,Transition
2025-10-26,CONE-L,Large Cone Pack,Cone Packs,62,47.29,0.77,0,None,0.0,0.0,22.6,0.0,104.5,None,0.0,0,0,98,0,6,1,10,Transition
2025-10-27,CONE-L,Large Cone Pack,Cone Packs,58,45.01,0.77,0,None,0.0,0.0,26.3,0.0,97.3,None,0.0,0,1,143,0,0,0,10,Transition
2025-10-28,CONE-L,Large Cone Pack,Cone Packs,63,48.95,0.77,0,None,0.0,0.0,28.7,0.0,95.0,None,0.0,0,0,141,0,1,0,10,Transition
2025-10-29,CONE-L,Large Cone Pack,Cone Packs,48,36.45,0.77,0,None,0.0,0.0,22.8,0.0,92.4,None,0.0,0,0,210,0,2,0,10,Transition
2025-10-30,CONE-L,Large Cone Pack,Cone Packs,63,48.54,0.77,0,None,0.0,0.0,27.0,1.1,88.3,None,0.0,0,0,192,0,3,0,10,Transition
2025-10-31,CONE-L,Large Cone Pack,Cone Packs,48,36.79,0.77,0,None,0.0,0.0,24.8,0.1,86.6,None,0.0,0,1,167,0,4,0,10,Transition
2025-11-01,CONE-L,Large Cone Pack,Cone Packs,77,54.23,0.77,1,Loyalty Offer,7.0,1284.29,25.2,0.4,99.4,None,0.0,0,0,230,0,5,1,11,Winter
2025-11-02,CONE-L,Large Cone Pack,Cone Packs,71,50.45,0.77,1,Loyalty Offer,7.0,1284.29,23.4,0.6,104.1,None,0.0,0,0,119,0,6,1,11,Winter
2025-11-03,CONE-L,Large Cone Pack,Cone Packs,66,46.36,0.77,1,Loyalty Offer,7.0,1284.29,24.6,1.3,93.7,None,0.0,0,0,127,0,0,0,11,Winter
2025-11-04,CONE-L,Large Cone Pack,Cone Packs,67,48.46,0.77,1,Loyalty Offer,7.0,1284.29,27.5,0.1,81.5,None,0.0,0,0,207,0,1,0,11,Winter
2025-11-05,CONE-L,Large Cone Pack,Cone Packs,56,43.76,0.77,0,None,0.0,0.0,26.1,0.0,88.1,None,0.0,0,0,195,0,2,0,11,Winter
2025-11-06,CONE-L,Large Cone Pack,Cone Packs,62,47.34,0.77,0,None,0.0,0.0,28.1,0.4,98.1,None,0.0,0,0,85,0,3,0,11,Winter
2025-11-07,CONE-L,Large Cone Pack,Cone Packs,64,48.74,0.77,0,None,0.0,0.0,27.1,0.0,92.5,None,0.0,0,0,119,0,4,0,11,Winter
2025-11-08,CONE-L,Large Cone Pack,Cone Packs,66,51.3,0.77,0,None,0.0,0.0,25.7,0.1,95.0,None,0.0,0,0,122,0,5,1,11,Winter
2025-11-09,CONE-L,Large Cone Pack,Cone Packs,83,64.66,0.77,0,None,0.0,0.0,27.9,0.9,113.9,None,0.0,0,0,103,0,6,1,11,Winter
2025-11-10,CONE-L,Large Cone Pack,Cone Packs,57,43.19,0.77,0,None,0.0,0.0,25.5,0.1,92.0,None,0.0,0,0,182,0,0,0,11,Winter
2025-11-11,CONE-L,Large Cone Pack,Cone Packs,58,44.47,0.77,0,None,0.0,0.0,26.2,0.1,94.1,None,0.0,0,0,86,0,1,0,11,Winter
2025-11-12,CONE-L,Large Cone Pack,Cone Packs,53,40.69,0.77,0,None,0.0,0.0,24.1,0.2,94.2,None,0.0,0,0,207,0,2,0,11,Winter
2025-11-13,CONE-L,Large Cone Pack,Cone Packs,56,42.64,0.77,0,None,0.0,0.0,24.7,0.3,90.4,None,0.0,0,0,169,0,3,0,11,Winter
2025-11-14,CONE-L,Large Cone Pack,Cone Packs,49,37.84,0.77,0,None,0.0,0.0,23.3,0.1,88.6,None,0.0,0,0,190,0,4,0,11,Winter
2025-11-15,CONE-L,Large Cone Pack,Cone Packs,73,55.66,0.77,0,None,0.0,0.0,26.2,0.1,112.9,None,0.0,0,0,172,0,5,1,11,Winter
2025-11-16,CONE-L,Large Cone Pack,Cone Packs,61,46.61,0.77,0,None,0.0,0.0,22.3,0.5,107.3,None,0.0,0,0,236,0,6,1,11,Winter
2025-11-17,CONE-L,Large Cone Pack,Cone Packs,59,45.33,0.77,0,None,0.0,0.0,25.8,1.0,96.5,None,0.0,0,0,122,0,0,0,11,Winter
2025-11-18,CONE-L,Large Cone Pack,Cone Packs,55,41.56,0.77,0,None,0.0,0.0,24.0,0.1,95.3,None,0.0,0,0,164,0,1,0,11,Winter
2025-11-19,CONE-L,Large Cone Pack,Cone Packs,59,44.29,0.77,0,None,0.0,0.0,26.4,0.0,87.4,None,0.0,0,0,80,0,2,0,11,Winter
2025-11-20,CONE-L,Large Cone Pack,Cone Packs,58,45.14,0.77,0,None,0.0,0.0,25.6,0.2,98.9,None,0.0,0,0,211,0,3,0,11,Winter
2025-11-21,CONE-L,Large Cone Pack,Cone Packs,65,49.61,0.77,0,None,0.0,0.0,27.4,0.9,88.3,None,0.0,0,0,175,0,4,0,11,Winter
2025-11-22,CONE-L,Large Cone Pack,Cone Packs,70,55.3,0.77,0,None,0.0,0.0,25.4,0.9,104.0,None,0.0,0,1,118,0,5,1,11,Winter
2025-11-23,CONE-L,Large Cone Pack,Cone Packs,67,52.84,0.77,0,None,0.0,0.0,21.3,0.3,94.4,None,0.0,0,0,217,0,6,1,11,Winter
2025-11-24,CONE-L,Large Cone Pack,Cone Packs,52,39.83,0.77,0,None,0.0,0.0,23.9,2.4,82.5,None,0.0,0,1,230,0,0,0,11,Winter
2025-11-25,CONE-L,Large Cone Pack,Cone Packs,54,42.8,0.77,0,None,0.0,0.0,21.9,1.9,94.3,None,0.0,0,0,84,0,1,0,11,Winter
2025-11-26,CONE-L,Large Cone Pack,Cone Packs,57,41.34,0.77,1,Loyalty Offer,7.0,1490.84,23.0,0.5,88.7,None,0.0,0,0,212,0,2,0,11,Winter
2025-11-27,CONE-L,Large Cone Pack,Cone Packs,71,50.54,0.77,1,Loyalty Offer,7.0,1490.84,26.6,0.5,82.9,None,0.0,0,0,208,0,3,0,11,Winter
2025-11-28,CONE-L,Large Cone Pack,Cone Packs,64,44.5,0.77,1,Loyalty Offer,7.0,1490.84,25.0,0.5,95.6,None,0.0,0,0,140,0,4,0,11,Winter
2025-11-29,CONE-L,Large Cone Pack,Cone Packs,75,54.28,0.77,1,Loyalty Offer,7.0,1490.84,22.6,0.1,113.6,None,0.0,0,0,196,0,5,1,11,Winter
2025-11-30,CONE-L,Large Cone Pack,Cone Packs,61,47.11,0.77,0,None,0.0,0.0,22.0,0.4,110.0,None,0.0,0,0,206,0,6,1,11,Winter
2025-12-01,CONE-L,Large Cone Pack,Cone Packs,55,42.69,0.77,0,None,0.0,0.0,23.8,0.1,91.8,None,0.0,0,0,151,0,0,0,12,Winter
2025-12-02,CONE-L,Large Cone Pack,Cone Packs,50,38.52,0.77,0,None,0.0,0.0,21.6,0.2,93.2,None,0.0,0,0,176,0,1,0,12,Winter
2025-12-03,CONE-L,Large Cone Pack,Cone Packs,49,37.34,0.77,0,None,0.0,0.0,22.5,0.2,97.7,None,0.0,0,0,76,0,2,0,12,Winter
2025-12-04,CONE-L,Large Cone Pack,Cone Packs,55,42.29,0.77,0,None,0.0,0.0,24.3,0.8,98.9,None,0.0,0,0,223,0,3,0,12,Winter
2025-12-05,CONE-L,Large Cone Pack,Cone Packs,63,49.12,0.77,0,None,0.0,0.0,25.8,0.0,91.7,None,0.0,0,1,230,0,4,0,12,Winter
2025-12-06,CONE-L,Large Cone Pack,Cone Packs,69,53.14,0.77,0,None,0.0,0.0,24.8,1.2,103.7,None,0.0,0,0,122,0,5,1,12,Winter
2025-12-07,CONE-L,Large Cone Pack,Cone Packs,57,43.91,0.77,0,None,0.0,0.0,19.5,1.6,105.1,None,0.0,0,0,153,0,6,1,12,Winter
2025-12-08,CONE-L,Large Cone Pack,Cone Packs,59,44.83,0.77,0,None,0.0,0.0,24.2,0.1,96.4,None,0.0,0,0,117,0,0,0,12,Winter
2025-12-09,CONE-L,Large Cone Pack,Cone Packs,61,42.55,0.77,1,Weekend Flash,10.0,1773.39,23.7,0.5,93.1,None,0.0,0,0,144,0,1,0,12,Winter
2025-12-10,CONE-L,Large Cone Pack,Cone Packs,57,43.55,0.77,0,None,0.0,0.0,24.3,0.1,93.2,None,0.0,0,0,121,0,2,0,12,Winter
2025-12-11,CONE-L,Large Cone Pack,Cone Packs,63,49.34,0.77,0,None,0.0,0.0,26.5,0.6,100.8,None,0.0,0,0,220,0,3,0,12,Winter
2025-12-12,CONE-L,Large Cone Pack,Cone Packs,54,41.48,0.77,0,None,0.0,0.0,19.8,0.9,100.1,None,0.0,0,0,185,0,4,0,12,Winter
2025-12-13,CONE-L,Large Cone Pack,Cone Packs,68,52.53,0.78,0,None,0.0,0.0,22.5,0.1,106.5,None,0.0,0,0,223,0,5,1,12,Winter
2025-12-14,CONE-L,Large Cone Pack,Cone Packs,66,52.51,0.78,0,None,0.0,0.0,24.6,0.4,112.8,None,0.0,0,0,212,0,6,1,12,Winter
2025-12-15,CONE-L,Large Cone Pack,Cone Packs,53,40.96,0.78,0,None,0.0,0.0,20.7,1.7,92.4,None,0.0,0,0,189,0,0,0,12,Winter
2025-12-16,CONE-L,Large Cone Pack,Cone Packs,65,50.17,0.78,0,None,0.0,0.0,26.2,1.5,102.5,None,0.0,0,0,111,0,1,0,12,Winter
2025-12-17,CONE-L,Large Cone Pack,Cone Packs,54,42.21,0.78,0,None,0.0,0.0,24.2,0.0,97.2,None,0.0,0,0,206,0,2,0,12,Winter
2025-12-18,CONE-L,Large Cone Pack,Cone Packs,22,16.72,0.78,0,None,0.0,0.0,25.0,0.1,110.9,None,0.0,0,0,167,1,3,0,12,Winter
2025-12-19,CONE-L,Large Cone Pack,Cone Packs,49,38.63,0.78,0,None,0.0,0.0,22.5,0.5,88.7,None,0.0,0,0,88,0,4,0,12,Winter
2025-12-20,CONE-L,Large Cone Pack,Cone Packs,69,54.25,0.78,0,None,0.0,0.0,25.0,0.1,101.3,None,0.0,0,0,103,0,5,1,12,Winter
2025-12-21,CONE-L,Large Cone Pack,Cone Packs,66,51.62,0.78,0,None,0.0,0.0,25.4,0.0,107.0,None,0.0,0,0,207,0,6,1,12,Winter
2025-12-22,CONE-L,Large Cone Pack,Cone Packs,57,42.52,0.78,0,None,0.0,0.0,23.9,0.1,97.0,None,0.0,0,0,139,0,0,0,12,Winter
2025-12-23,CONE-L,Large Cone Pack,Cone Packs,52,40.32,0.78,0,None,0.0,0.0,23.9,0.7,104.9,None,0.0,0,0,124,0,1,0,12,Winter
2025-12-24,CONE-L,Large Cone Pack,Cone Packs,59,45.2,0.78,0,None,0.0,0.0,24.0,0.2,91.9,None,0.0,0,0,142,0,2,0,12,Winter
2025-12-25,CONE-L,Large Cone Pack,Cone Packs,62,48.91,0.78,0,None,0.0,0.0,22.0,0.0,115.5,Christmas,1.2,1,0,220,0,3,0,12,Winter
2025-12-26,CONE-L,Large Cone Pack,Cone Packs,61,48.09,0.78,0,None,0.0,0.0,23.3,0.1,101.3,None,0.0,0,0,139,0,4,0,12,Winter
2025-12-27,CONE-L,Large Cone Pack,Cone Packs,67,52.43,0.78,0,None,0.0,0.0,23.3,0.0,109.1,None,0.0,0,0,146,0,5,1,12,Winter
2025-12-28,CONE-L,Large Cone Pack,Cone Packs,65,49.91,0.78,0,None,0.0,0.0,24.2,0.1,100.9,None,0.0,0,0,148,0,6,1,12,Winter
2025-12-29,CONE-L,Large Cone Pack,Cone Packs,57,45.22,0.78,0,None,0.0,0.0,25.4,0.0,102.8,None,0.0,0,0,85,0,0,0,12,Winter
2025-12-30,CONE-L,Large Cone Pack,Cone Packs,54,41.97,0.78,0,None,0.0,0.0,21.7,0.4,102.1,None,0.0,0,0,79,0,1,0,12,Winter
2025-12-31,CONE-L,Large Cone Pack,Cone Packs,62,49.4,0.78,0,None,0.0,0.0,23.4,0.7,113.3,New Year,1.1,1,0,148,0,2,0,12,Winter
2026-01-01,CONE-L,Large Cone Pack,Cone Packs,65,50.88,0.78,0,None,0.0,0.0,26.3,0.2,97.2,None,0.0,0,0,87,0,3,0,1,Winter
2026-01-02,CONE-L,Large Cone Pack,Cone Packs,49,38.48,0.78,0,None,0.0,0.0,22.3,0.0,97.4,None,0.0,0,0,190,0,4,0,1,Winter
2026-01-03,CONE-L,Large Cone Pack,Cone Packs,69,53.58,0.78,0,None,0.0,0.0,22.2,0.8,106.0,None,0.0,0,0,156,0,5,1,1,Winter
2026-01-04,CONE-L,Large Cone Pack,Cone Packs,72,57.19,0.78,0,None,0.0,0.0,24.1,1.4,109.7,None,0.0,0,0,172,0,6,1,1,Winter
2026-01-05,CONE-L,Large Cone Pack,Cone Packs,58,45.65,0.78,0,None,0.0,0.0,25.2,1.0,96.8,None,0.0,0,1,131,0,0,0,1,Winter
2026-01-06,CONE-L,Large Cone Pack,Cone Packs,69,50.48,0.78,1,Bundle Offer,8.0,2468.92,23.8,0.1,92.5,None,0.0,0,0,211,0,1,0,1,Winter
2026-01-07,CONE-L,Large Cone Pack,Cone Packs,67,48.3,0.78,1,Bundle Offer,8.0,2468.92,26.2,1.3,91.7,None,0.0,0,0,155,0,2,0,1,Winter
2026-01-08,CONE-L,Large Cone Pack,Cone Packs,69,49.62,0.78,1,Bundle Offer,8.0,2468.92,25.3,0.8,93.3,None,0.0,0,0,94,0,3,0,1,Winter
2026-01-09,CONE-L,Large Cone Pack,Cone Packs,65,47.12,0.78,1,Bundle Offer,8.0,2468.92,25.3,1.5,98.3,None,0.0,0,1,163,0,4,0,1,Winter
2026-01-10,CONE-L,Large Cone Pack,Cone Packs,75,59.72,0.78,0,None,0.0,0.0,24.9,0.0,107.2,None,0.0,0,0,123,0,5,1,1,Winter
2026-01-11,CONE-L,Large Cone Pack,Cone Packs,73,57.85,0.78,0,None,0.0,0.0,28.1,0.0,108.5,None,0.0,0,0,188,0,6,1,1,Winter
2026-01-12,CONE-L,Large Cone Pack,Cone Packs,51,40.01,0.78,0,None,0.0,0.0,23.6,0.0,100.1,None,0.0,0,0,161,0,0,0,1,Winter
2026-01-13,CONE-L,Large Cone Pack,Cone Packs,50,38.3,0.78,0,None,0.0,0.0,20.4,0.0,94.6,None,0.0,0,1,145,0,1,0,1,Winter
2026-01-14,CONE-L,Large Cone Pack,Cone Packs,76,60.14,0.78,0,None,0.0,0.0,26.9,0.5,118.2,Makar Sankranti,1.0,1,0,157,0,2,0,1,Winter
2026-01-15,CONE-L,Large Cone Pack,Cone Packs,57,43.92,0.78,0,None,0.0,0.0,23.2,0.0,96.6,None,0.0,0,0,172,0,3,0,1,Winter
2026-01-16,CONE-L,Large Cone Pack,Cone Packs,57,44.72,0.78,0,None,0.0,0.0,24.3,0.0,95.9,None,0.0,0,0,185,0,4,0,1,Winter
2026-01-17,CONE-L,Large Cone Pack,Cone Packs,78,61.11,0.78,0,None,0.0,0.0,26.5,6.4,110.6,None,0.0,0,0,238,0,5,1,1,Winter
2026-01-18,CONE-L,Large Cone Pack,Cone Packs,61,47.06,0.78,0,None,0.0,0.0,21.3,0.7,99.2,None,0.0,0,0,235,0,6,1,1,Winter
2026-01-19,CONE-L,Large Cone Pack,Cone Packs,53,41.79,0.79,0,None,0.0,0.0,22.0,1.6,94.5,None,0.0,0,0,86,0,0,0,1,Winter
2026-01-20,CONE-L,Large Cone Pack,Cone Packs,59,47.53,0.79,0,None,0.0,0.0,21.4,0.0,103.5,None,0.0,0,0,184,0,1,0,1,Winter
2026-01-21,CONE-L,Large Cone Pack,Cone Packs,51,39.91,0.79,0,None,0.0,0.0,22.9,2.8,90.1,None,0.0,0,0,84,0,2,0,1,Winter
2026-01-22,CONE-L,Large Cone Pack,Cone Packs,58,45.99,0.79,0,None,0.0,0.0,25.2,0.3,104.5,None,0.0,0,0,144,0,3,0,1,Winter
2026-01-23,CONE-L,Large Cone Pack,Cone Packs,63,50.92,0.79,0,None,0.0,0.0,25.4,0.0,106.6,None,0.0,0,0,201,0,4,0,1,Winter
2026-01-24,CONE-L,Large Cone Pack,Cone Packs,72,57.2,0.79,0,None,0.0,0.0,25.0,0.8,107.3,None,0.0,0,0,178,0,5,1,1,Winter
2026-01-25,CONE-L,Large Cone Pack,Cone Packs,64,49.95,0.79,0,None,0.0,0.0,22.0,0.0,110.8,None,0.0,0,0,213,0,6,1,1,Winter
2026-01-26,CONE-L,Large Cone Pack,Cone Packs,62,48.92,0.79,0,None,0.0,0.0,20.4,0.0,115.4,Republic Day,0.8,1,0,228,0,0,0,1,Winter
2026-01-27,CONE-L,Large Cone Pack,Cone Packs,57,45.12,0.79,0,None,0.0,0.0,24.7,0.4,97.3,None,0.0,0,0,232,0,1,0,1,Winter
2026-01-28,CONE-L,Large Cone Pack,Cone Packs,57,45.64,0.79,0,None,0.0,0.0,23.9,0.5,104.1,None,0.0,0,0,184,0,2,0,1,Winter
2026-01-29,CONE-L,Large Cone Pack,Cone Packs,61,48.74,0.79,0,None,0.0,0.0,25.6,0.4,96.5,None,0.0,0,0,188,0,3,0,1,Winter
2026-01-30,CONE-L,Large Cone Pack,Cone Packs,62,47.21,0.79,0,None,0.0,0.0,26.1,0.0,97.6,None,0.0,0,0,210,0,4,0,1,Winter
2026-01-31,CONE-L,Large Cone Pack,Cone Packs,75,58.49,0.79,0,None,0.0,0.0,25.1,0.9,106.1,None,0.0,0,0,132,0,5,1,1,Winter
2026-02-01,CONE-L,Large Cone Pack,Cone Packs,76,59.85,0.79,0,None,0.0,0.0,26.3,2.3,112.0,None,0.0,0,0,144,0,6,1,2,Winter
2026-02-02,CONE-L,Large Cone Pack,Cone Packs,60,46.73,0.79,0,None,0.0,0.0,25.4,2.6,106.2,None,0.0,0,0,134,0,0,0,2,Winter
2026-02-03,CONE-L,Large Cone Pack,Cone Packs,63,47.48,0.79,0,None,0.0,0.0,26.0,0.0,99.6,None,0.0,0,0,202,0,1,0,2,Winter
2026-02-04,CONE-L,Large Cone Pack,Cone Packs,58,45.35,0.79,0,None,0.0,0.0,23.9,0.0,94.3,None,0.0,0,0,134,0,2,0,2,Winter
2026-02-05,CONE-L,Large Cone Pack,Cone Packs,72,49.99,0.79,1,Payday Campaign,12.0,2339.38,24.9,0.1,95.4,None,0.0,0,1,114,0,3,0,2,Winter
2026-02-06,CONE-L,Large Cone Pack,Cone Packs,76,52.45,0.79,1,Payday Campaign,12.0,2339.38,25.6,1.0,102.9,None,0.0,0,1,223,0,4,0,2,Winter
2026-02-07,CONE-L,Large Cone Pack,Cone Packs,74,57.72,0.79,0,None,0.0,0.0,26.8,0.0,120.3,None,0.0,0,0,213,0,5,1,2,Winter
2026-02-08,CONE-L,Large Cone Pack,Cone Packs,63,49.78,0.79,0,None,0.0,0.0,24.7,0.1,113.2,None,0.0,0,0,178,0,6,1,2,Winter
2026-02-09,CONE-L,Large Cone Pack,Cone Packs,66,52.35,0.79,0,None,0.0,0.0,26.4,0.1,99.4,None,0.0,0,0,227,0,0,0,2,Winter
2026-02-10,CONE-L,Large Cone Pack,Cone Packs,62,48.71,0.79,0,None,0.0,0.0,25.1,0.9,105.3,None,0.0,0,0,208,0,1,0,2,Winter
2026-02-11,CONE-L,Large Cone Pack,Cone Packs,60,48.2,0.79,0,None,0.0,0.0,25.4,0.0,100.4,None,0.0,0,1,224,0,2,0,2,Winter
2026-02-12,CONE-L,Large Cone Pack,Cone Packs,66,52.21,0.79,0,None,0.0,0.0,27.2,0.5,99.9,None,0.0,0,0,127,0,3,0,2,Winter
2026-02-13,CONE-L,Large Cone Pack,Cone Packs,59,46.16,0.79,0,None,0.0,0.0,22.2,0.2,97.1,None,0.0,0,0,97,0,4,0,2,Winter
2026-02-14,CONE-L,Large Cone Pack,Cone Packs,73,56.96,0.79,0,None,0.0,0.0,23.6,0.0,119.1,None,0.0,0,0,147,0,5,1,2,Winter
2026-02-15,CONE-L,Large Cone Pack,Cone Packs,67,52.87,0.79,0,None,0.0,0.0,23.3,3.4,99.5,None,0.0,0,0,219,0,6,1,2,Winter
2026-02-16,CONE-L,Large Cone Pack,Cone Packs,51,40.89,0.79,0,None,0.0,0.0,21.8,0.2,106.3,None,0.0,0,0,218,0,0,0,2,Winter
2026-02-17,CONE-L,Large Cone Pack,Cone Packs,56,43.88,0.79,0,None,0.0,0.0,24.9,2.0,100.1,None,0.0,0,0,93,0,1,0,2,Winter
2026-02-18,CONE-L,Large Cone Pack,Cone Packs,57,45.45,0.79,0,None,0.0,0.0,27.6,2.4,100.5,None,0.0,0,0,213,0,2,0,2,Winter
2026-02-19,CONE-L,Large Cone Pack,Cone Packs,65,51.53,0.79,0,None,0.0,0.0,25.8,0.0,111.2,None,0.0,0,0,161,0,3,0,2,Winter
2026-02-20,CONE-L,Large Cone Pack,Cone Packs,66,53.52,0.79,0,None,0.0,0.0,26.7,0.1,99.3,None,0.0,0,0,216,0,4,0,2,Winter
2026-02-21,CONE-L,Large Cone Pack,Cone Packs,84,66.85,0.79,0,None,0.0,0.0,28.4,1.8,109.6,None,0.0,0,0,213,0,5,1,2,Winter
2026-02-22,CONE-L,Large Cone Pack,Cone Packs,84,66.0,0.79,0,None,0.0,0.0,28.9,0.1,112.4,None,0.0,0,0,113,0,6,1,2,Winter
2026-02-23,CONE-L,Large Cone Pack,Cone Packs,63,50.37,0.79,0,None,0.0,0.0,26.5,0.0,105.3,None,0.0,0,0,160,0,0,0,2,Winter
2026-02-24,CONE-L,Large Cone Pack,Cone Packs,85,55.76,0.79,1,Festival Promo,18.0,3556.8,29.1,0.0,101.1,None,0.0,0,0,119,0,1,0,2,Winter
2026-02-25,CONE-L,Large Cone Pack,Cone Packs,74,49.63,0.79,1,Mango Festival,15.0,2927.37,27.0,0.0,95.6,None,0.0,0,0,148,0,2,0,2,Winter
2026-02-26,CONE-L,Large Cone Pack,Cone Packs,59,46.13,0.79,0,None,0.0,0.0,25.4,0.0,99.3,None,0.0,0,0,200,0,3,0,2,Winter
2026-02-27,CONE-L,Large Cone Pack,Cone Packs,60,47.89,0.79,0,None,0.0,0.0,25.9,0.1,110.1,None,0.0,0,0,189,0,4,0,2,Winter
2026-02-28,CONE-L,Large Cone Pack,Cone Packs,87,63.54,0.79,1,Bundle Offer,8.0,2149.42,24.4,0.0,114.2,None,0.0,0,0,219,0,5,1,2,Winter
2026-03-01,CONE-L,Large Cone Pack,Cone Packs,69,53.75,0.79,0,None,0.0,0.0,25.5,0.5,116.2,None,0.0,0,1,194,0,6,1,3,Summer
2026-03-02,CONE-L,Large Cone Pack,Cone Packs,69,54.92,0.79,0,None,0.0,0.0,26.6,0.7,113.2,Holi,0.8,1,0,91,0,0,0,3,Summer
2026-03-03,CONE-L,Large Cone Pack,Cone Packs,70,55.13,0.79,0,None,0.0,0.0,28.8,0.3,114.5,Holi,1.05,1,0,183,0,1,0,3,Summer
2026-03-04,CONE-L,Large Cone Pack,Cone Packs,88,68.58,0.79,0,None,0.0,0.0,30.5,0.0,129.6,Holi,1.3,1,0,185,0,2,0,3,Summer
2026-03-05,CONE-L,Large Cone Pack,Cone Packs,67,52.97,0.79,0,None,0.0,0.0,25.0,0.0,117.1,Holi,1.05,1,0,171,0,3,0,3,Summer
2026-03-06,CONE-L,Large Cone Pack,Cone Packs,72,58.05,0.79,0,None,0.0,0.0,28.3,0.5,112.7,Holi,0.8,1,0,126,0,4,0,3,Summer
2026-03-07,CONE-L,Large Cone Pack,Cone Packs,72,58.01,0.79,0,None,0.0,0.0,25.8,0.2,120.1,None,0.0,0,0,204,0,5,1,3,Summer
2026-03-08,CONE-L,Large Cone Pack,Cone Packs,81,65.07,0.79,0,None,0.0,0.0,28.6,0.3,111.1,None,0.0,0,0,198,0,6,1,3,Summer
2026-03-09,CONE-L,Large Cone Pack,Cone Packs,63,50.21,0.79,0,None,0.0,0.0,27.6,4.1,101.9,None,0.0,0,0,147,0,0,0,3,Summer
