date,content_id,content_category,viewers,watch_hours,sessions,release_event,release_active,marketing_campaign,festival,festival_intensity,holiday,weekend,day_of_week,month,competitor_major_release,subscription_price_index
2026-07-28,KIDS,Kids,6935,11059.9,10013,None,0,0,None,0.0,0,0,1,7,0,99.12
2026-07-29,KIDS,Kids,6467,10455.2,7567,None,0,0,None,0.0,0,0,2,7,0,99.09
2026-07-30,KIDS,Kids,6383,6526.4,9014,None,0,0,None,0.0,0,0,3,7,0,99.06
2026-07-31,KIDS,Kids,8938,9580.8,10114,Blockbuster Release,1,0,None,0.0,0,0,4,7,0,99.03
2026-08-01,KIDS,Kids,10579,11545.0,11867,Blockbuster Release,1,0,None,0.0,0,1,5,8,0,99.0
2026-08-02,KIDS,Kids,8122,12735.1,11322,None,0,0,None,0.0,0,1,6,8,0,98.97
2026-08-03,KIDS,Kids,6757,11247.8,8735,None,0,0,None,0.0,0,0,0,8,0,98.94
2026-08-04,KIDS,Kids,6983,8490.9,9470,None,0,0,None,0.0,0,0,1,8,0,98.91
2026-08-05,KIDS,Kids,5685,9365.9,7277,None,0,0,None,0.0,0,0,2,8,0,98.89
2026-08-06,KIDS,Kids,6868,6294.6,9884,None,0,0,None,0.0,0,0,3,8,0,98.86
2026-08-07,KIDS,Kids,6526,7943.4,6928,None,0,0,None,0.0,0,0,4,8,0,98.83
2026-08-08,KIDS,Kids,7273,7221.3,8073,None,0,0,None,0.0,0,1,5,8,0,98.8
2026-08-09,KIDS,Kids,8014,13530.5,8770,None,0,0,None,0.0,0,1,6,8,0,98.77
2026-08-10,KIDS,Kids,7426,7850.4,9791,None,0,0,None,0.0,0,0,0,8,0,98.75
2026-08-11,KIDS,Kids,6793,11190.9,7985,None,0,0,None,0.0,0,0,1,8,0,98.72
2026-08-12,KIDS,Kids,7182,10925.7,9800,None,0,0,None,0.0,0,0,2,8,0,98.69
2026-08-13,KIDS,Kids,6620,10675.6,7279,None,0,0,None,0.0,0,0,3,8,0,98.67
2026-08-14,KIDS,Kids,7693,10050.8,8785,None,0,0,None,0.0,0,0,4,8,0,98.64
2026-08-15,KIDS,Kids,7386,9671.8,7949,None,0,0,Independence Day,0.9,1,1,5,8,0,98.62
2026-08-16,KIDS,Kids,7781,7921.4,11261,None,0,0,None,0.0,0,1,6,8,0,98.59
2026-08-17,KIDS,Kids,7131,7129.9,9534,None,0,0,None,0.0,0,0,0,8,0,98.57
2026-08-18,KIDS,Kids,6793,9705.0,7428,None,0,0,None,0.0,0,0,1,8,0,98.54
2026-08-19,KIDS,Kids,7405,8290.9,9691,None,0,0,None,0.0,0,0,2,8,0,98.52
2026-08-20,KIDS,Kids,5909,7562.3,7243,None,0,0,None,0.0,0,0,3,8,0,98.5
2026-08-21,KIDS,Kids,6761,6748.3,9576,None,0,0,None,0.0,0,0,4,8,0,98.48
2026-08-22,KIDS,Kids,7724,10593.7,8524,None,0,0,None,0.0,0,1,5,8,0,98.45
2026-08-23,KIDS,Kids,7785,7491.0,8261,None,0,0,None,0.0,0,1,6,8,0,98.43
2026-08-24,KIDS,Kids,6125,6366.1,6808,None,0,0,None,0.0,0,0,0,8,0,98.41
2026-08-25,KIDS,Kids,6687,6804.4,9529,None,0,0,None,0.0,0,0,1,8,0,98.39
2026-08-26,KIDS,Kids,6668,6735.4,9479,None,0,0,None,0.0,0,0,2,8,0,98.37
2026-08-27,KIDS,Kids,6921,9690.6,7456,None,0,0,None,0.0,0,0,3,8,0,98.35
2026-08-28,KIDS,Kids,7532,6999.0,9485,None,0,0,Raksha Bandhan,1.0,1,0,4,8,0,98.33
2026-08-29,KIDS,Kids,10554,15183.4,13971,Blockbuster Release,1,0,None,0.0,0,1,5,8,0,98.31
2026-08-30,KIDS,Kids,8023,11545.5,8437,None,0,0,None,0.0,0,1,6,8,0,98.29
2026-08-31,KIDS,Kids,7365,7803.6,7781,None,0,0,None,0.0,0,0,0,8,0,98.28
2026-09-01,KIDS,Kids,7337,9379.9,7898,None,0,0,None,0.0,0,0,1,9,0,98.26
2026-09-02,KIDS,Kids,5787,6023.3,7706,None,0,0,None,0.0,0,0,2,9,0,98.24
2026-09-03,KIDS,Kids,7169,8162.0,10223,None,0,0,None,0.0,0,0,3,9,0,98.23
2026-09-04,KIDS,Kids,7167,10911.1,7720,None,0,0,None,0.0,0,0,4,9,0,98.21
2026-09-05,KIDS,Kids,7734,10094.4,8565,None,0,0,None,0.0,0,1,5,9,0,98.2
2026-09-06,KIDS,Kids,7650,12789.0,9462,None,0,0,None,0.0,0,1,6,9,0,98.18
2026-09-07,KIDS,Kids,6337,10459.6,7775,None,0,0,None,0.0,0,0,0,9,0,98.17
2026-09-08,KIDS,Kids,5985,6424.2,6792,None,0,0,None,0.0,0,0,1,9,0,98.15
2026-09-09,KIDS,Kids,7197,11158.6,8133,None,0,0,None,0.0,0,0,2,9,0,98.14
2026-09-10,KIDS,Kids,7162,8406.1,7919,None,0,0,None,0.0,0,0,3,9,0,98.13
2026-09-11,KIDS,Kids,6787,8190.2,7806,None,0,0,None,0.0,0,0,4,9,0,98.12
2026-09-12,KIDS,Kids,10836,14915.2,15024,Season Premiere,1,0,None,0.0,0,1,5,9,0,98.11
2026-09-13,KIDS,Kids,10974,14303.6,13531,Season Premiere,1,0,None,0.0,0,1,6,9,0,98.09
2026-09-14,KIDS,Kids,6054,9979.0,8579,None,0,0,None,0.0,0,0,0,9,0,98.08
2026-09-15,KIDS,Kids,6943,11279.0,9627,None,0,0,None,0.0,0,0,1,9,0,98.07
2026-09-16,KIDS,Kids,6730,8468.0,8490,None,0,0,None,0.0,0,0,2,9,0,98.07
2026-09-17,KIDS,Kids,7024,10967.3,9691,None,0,0,None,0.0,0,0,3,9,0,98.06
2026-09-18,KIDS,Kids,6919,11285.7,7719,None,0,0,None,0.0,0,0,4,9,0,98.05
2026-09-19,KIDS,Kids,8199,12126.8,10710,None,0,0,None,0.0,0,1,5,9,0,98.04
2026-09-20,KIDS,Kids,7179,10469.4,10238,None,0,0,None,0.0,0,1,6,9,0,98.04
2026-09-21,KIDS,Kids,7411,10014.9,9618,None,0,0,None,0.0,0,0,0,9,0,98.03
2026-09-22,KIDS,Kids,6615,9616.9,8244,None,0,0,None,0.0,0,0,1,9,0,98.02
2026-09-23,KIDS,Kids,6785,6911.2,8903,None,0,0,None,0.0,0,0,2,9,0,98.02
2026-09-24,KIDS,Kids,6080,6474.4,6716,None,0,0,None,0.0,0,0,3,9,0,98.01
2026-09-25,KIDS,Kids,6800,8120.4,7940,None,0,0,None,0.0,0,0,4,9,0,98.01
2026-09-26,KIDS,Kids,7865,13014.4,9051,None,0,0,None,0.0,0,1,5,9,0,98.01
2026-09-27,KIDS,Kids,7839,8928.3,8601,None,0,0,None,0.0,0,1,6,9,0,98.0
2026-09-28,KIDS,Kids,7761,7783.9,10347,None,0,1,None,0.0,0,0,0,9,0,98.0
2026-09-29,KIDS,Kids,6320,8028.5,8239,None,0,0,None,0.0,0,0,1,9,0,98.0
2026-09-30,KIDS,Kids,7128,8349.9,9972,None,0,0,None,0.0,0,0,2,9,0,98.0
2026-10-01,KIDS,Kids,6097,10318.5,8104,None,0,0,None,0.0,0,0,3,10,0,98.0
2026-10-02,KIDS,Kids,7369,8914.2,10130,None,0,0,Gandhi Jayanti,0.7,1,0,4,10,0,98.0
2026-10-03,KIDS,Kids,11296,15255.2,12489,Blockbuster Release,1,0,None,0.0,0,1,5,10,0,98.0
2026-10-04,KIDS,Kids,8844,14790.6,9518,None,0,0,None,0.0,0,1,6,10,0,98.0
2026-10-05,KIDS,Kids,8716,14057.4,10443,Blockbuster Release,1,0,None,0.0,0,0,0,10,0,98.0
2026-10-06,KIDS,Kids,7113,11538.3,7841,None,0,0,None,0.0,0,0,1,10,0,98.01
2026-10-07,KIDS,Kids,6613,10142.6,8974,None,0,0,None,0.0,0,0,2,10,0,98.01
2026-10-08,KIDS,Kids,7390,8793.2,9040,None,0,0,None,0.0,0,0,3,10,0,98.01
2026-10-09,KIDS,Kids,7030,10679.4,10020,None,0,0,None,0.0,0,0,4,10,0,98.02
2026-10-10,KIDS,Kids,7763,10703.9,8424,None,0,0,None,0.0,0,1,5,10,0,98.02
2026-10-11,KIDS,Kids,7495,8922.0,10706,None,0,0,None,0.0,0,1,6,10,0,98.03
2026-10-12,KIDS,Kids,9035,11970.3,12115,Blockbuster Release,1,0,None,0.0,0,0,0,10,0,98.04
2026-10-13,KIDS,Kids,6571,10458.6,9011,None,0,0,None,0.0,0,0,1,10,0,98.04
2026-10-14,KIDS,Kids,6854,6528.3,8547,None,0,0,None,0.0,0,0,2,10,0,98.05
2026-10-15,KIDS,Kids,6877,11133.6,8222,None,0,0,None,0.0,0,0,3,10,0,98.06
2026-10-16,KIDS,Kids,6626,9727.6,8877,None,0,0,None,0.0,0,0,4,10,0,98.07
2026-10-17,KIDS,Kids,7618,8848.4,10982,None,0,0,None,0.0,0,1,5,10,0,98.08
2026-10-18,KIDS,Kids,8171,9984.7,8664,None,0,0,None,0.0,0,1,6,10,1,98.09
2026-10-19,KIDS,Kids,7174,8936.5,9246,None,0,0,None,0.0,0,0,0,10,0,98.1
2026-10-20,KIDS,Kids,6518,8124.5,7488,None,0,0,None,0.0,0,0,1,10,0,98.11
2026-10-21,KIDS,Kids,6848,6276.1,8286,None,0,0,None,0.0,0,0,2,10,0,98.12
2026-10-22,KIDS,Kids,6497,6788.1,8314,None,0,0,None,0.0,0,0,3,10,0,98.13
2026-10-23,KIDS,Kids,10342,12913.6,11756,Live Sports Final,1,0,None,0.0,0,0,4,10,0,98.14
2026-10-24,KIDS,Kids,7498,7292.7,7904,None,0,0,None,0.0,0,1,5,10,0,98.16
2026-10-25,KIDS,Kids,8017,8115.7,8638,None,0,0,None,0.0,0,1,6,10,0,98.17
2026-10-26,KIDS,Kids,7070,11615.0,7496,None,0,0,None,0.0,0,0,0,10,0,98.18
2026-10-27,KIDS,Kids,8927,12076.9,9534,Live Sports Final,1,0,None,0.0,0,0,1,10,1,98.2
2026-10-28,KIDS,Kids,6505,10560.0,7260,None,0,0,None,0.0,0,0,2,10,0,98.21
2026-10-29,KIDS,Kids,6758,9594.4,8296,None,0,0,None,0.0,0,0,3,10,0,98.23
2026-10-30,KIDS,Kids,6505,7707.2,8007,None,0,0,None,0.0,0,0,4,10,0,98.24
2026-10-31,KIDS,Kids,7996,12386.2,8434,None,0,0,None,0.0,0,1,5,10,0,98.26
2026-11-01,KIDS,Kids,7546,10280.6,8003,None,0,0,None,0.0,0,1,6,11,0,98.28
2026-11-02,KIDS,Kids,6947,9177.4,7997,None,0,0,None,0.0,0,0,0,11,0,98.3
2026-11-03,KIDS,Kids,5989,5830.3,6407,None,0,0,None,0.0,0,0,1,11,0,98.31
2026-11-04,KIDS,Kids,6536,6956.4,7399,None,0,0,None,0.0,0,0,2,11,0,98.33
2026-11-05,KIDS,Kids,9046,8434.8,9625,Live Sports Final,1,0,None,0.0,0,0,3,11,1,98.35
2026-11-06,KIDS,Kids,7563,7323.8,8203,None,0,0,Diwali,1.0,1,0,4,11,1,98.37
2026-11-07,KIDS,Kids,7467,12043.2,9813,None,0,0,Diwali,1.25,1,1,5,11,0,98.39
2026-11-08,KIDS,Kids,8780,13459.2,9691,None,0,0,Diwali,1.5,1,1,6,11,0,98.41
2026-11-09,KIDS,Kids,7479,8057.8,9187,None,0,0,Diwali,1.25,1,0,0,11,0,98.43
2026-11-10,KIDS,Kids,6358,6953.6,8729,None,0,0,Diwali,1.0,1,0,1,11,0,98.46
2026-11-11,KIDS,Kids,7126,9208.1,7647,None,0,0,None,0.0,0,0,2,11,0,98.48
2026-11-12,KIDS,Kids,6490,7556.2,7516,None,0,0,None,0.0,0,0,3,11,0,98.5
2026-11-13,KIDS,Kids,7143,9599.1,9287,None,0,0,None,0.0,0,0,4,11,0,98.52
2026-11-14,KIDS,Kids,8204,8806.7,9183,None,0,0,None,0.0,0,1,5,11,0,98.55
2026-11-15,KIDS,Kids,8276,10145.7,10411,None,0,0,None,0.0,0,1,6,11,0,98.57
2026-11-16,KIDS,Kids,6650,10858.4,8825,None,0,0,None,0.0,0,0,0,11,0,98.6
2026-11-17,KIDS,Kids,7195,9119.5,10285,None,0,0,None,0.0,0,0,1,11,0,98.62
2026-11-18,KIDS,Kids,7568,12110.6,10895,None,0,0,None,0.0,0,0,2,11,0,98.65
2026-11-19,KIDS,Kids,6775,8978.0,7555,None,0,0,None,0.0,0,0,3,11,0,98.67
2026-11-20,KIDS,Kids,6831,8480.6,9566,None,0,0,None,0.0,0,0,4,11,0,98.7
2026-11-21,KIDS,Kids,8247,10790.0,8832,None,0,0,None,0.0,0,1,5,11,0,98.72
2026-11-22,KIDS,Kids,6704,10007.9,8246,None,0,0,None,0.0,0,1,6,11,0,98.75
2026-11-23,KIDS,Kids,6479,11006.4,8020,None,0,0,None,0.0,0,0,0,11,0,98.78
2026-11-24,KIDS,Kids,9691,8951.1,10502,Live Sports Final,1,0,None,0.0,0,0,1,11,0,98.8
2026-11-25,KIDS,Kids,6974,9160.7,8204,None,0,0,None,0.0,0,0,2,11,0,98.83
2026-11-26,KIDS,Kids,6815,9797.5,9275,None,0,0,None,0.0,0,0,3,11,0,98.86
2026-11-27,KIDS,Kids,6501,7955.6,7382,None,0,0,None,0.0,0,0,4,11,0,98.89
2026-11-28,KIDS,Kids,7958,10801.3,10339,None,0,0,None,0.0,0,1,5,11,0,98.92
2026-11-29,KIDS,Kids,7718,7276.9,11077,None,0,0,None,0.0,0,1,6,11,0,98.95
2026-11-30,KIDS,Kids,6154,6919.1,6591,None,0,0,None,0.0,0,0,0,11,1,98.98
2026-12-01,KIDS,Kids,7479,8988.0,7897,None,0,0,None,0.0,0,0,1,12,0,99.01
2026-12-02,KIDS,Kids,6613,8100.9,7646,None,0,0,None,0.0,0,0,2,12,0,99.04
2026-12-03,KIDS,Kids,6797,9823.5,7400,None,0,0,None,0.0,0,0,3,12,0,99.07
2026-12-04,KIDS,Kids,6143,9963.3,6656,None,0,0,None,0.0,0,0,4,12,0,99.1
2026-12-05,KIDS,Kids,7723,7328.0,9381,None,0,0,None,0.0,0,1,5,12,0,99.13
2026-12-06,KIDS,Kids,8393,10570.1,11001,None,0,0,None,0.0,0,1,6,12,0,99.16
2026-12-07,KIDS,Kids,7324,8922.4,9865,None,0,0,None,0.0,0,0,0,12,0,99.19
2026-12-08,KIDS,Kids,6931,11587.4,7579,None,0,0,None,0.0,0,0,1,12,0,99.22
2026-12-09,KIDS,Kids,6650,9740.8,8501,None,0,0,None,0.0,0,0,2,12,0,99.25
2026-12-10,KIDS,Kids,6934,11537.5,9269,None,0,0,None,0.0,0,0,3,12,0,99.29
2026-12-11,KIDS,Kids,7143,9304.5,9260,None,0,0,None,0.0,0,0,4,12,0,99.32
2026-12-12,KIDS,Kids,7314,10255.6,9038,None,0,0,None,0.0,0,1,5,12,0,99.35
2026-12-13,KIDS,Kids,8073,12783.9,9900,None,0,0,None,0.0,0,1,6,12,0,99.38
2026-12-14,KIDS,Kids,9614,8934.4,13091,New Episode,1,0,None,0.0,0,0,0,12,0,99.42
2026-12-15,KIDS,Kids,9257,15183.7,10574,New Episode,1,0,None,0.0,0,0,1,12,0,99.45
2026-12-16,KIDS,Kids,9276,11882.1,10429,New Episode,1,0,None,0.0,0,0,2,12,0,99.48
2026-12-17,KIDS,Kids,6614,11039.5,7102,None,0,0,None,0.0,0,0,3,12,0,99.51
2026-12-18,KIDS,Kids,7060,6406.8,8549,None,0,0,None,0.0,0,0,4,12,0,99.55
2026-12-19,KIDS,Kids,8669,8453.8,11406,None,0,0,None,0.0,0,1,5,12,0,99.58
2026-12-20,KIDS,Kids,8583,8238.7,10812,None,0,0,None,0.0,0,1,6,12,0,99.62
2026-12-21,KIDS,Kids,6684,6315.0,7244,None,0,0,None,0.0,0,0,0,12,0,99.65
2026-12-22,KIDS,Kids,6772,6819.2,9799,None,0,0,None,0.0,0,0,1,12,0,99.68
2026-12-23,KIDS,Kids,7528,8781.8,9022,None,0,0,None,0.0,0,0,2,12,0,99.72
2026-12-24,KIDS,Kids,7195,7247.4,7562,None,0,0,None,0.0,0,0,3,12,0,99.75
2026-12-25,KIDS,Kids,7479,7599.4,9665,None,0,0,Christmas,1.2,1,0,4,12,0,99.79
2026-12-26,KIDS,Kids,7195,9065.7,7575,None,0,0,None,0.0,0,1,5,12,1,99.82
2026-12-27,KIDS,Kids,8378,11740.2,11818,None,0,0,None,0.0,0,1,6,12,0,99.85
2026-12-28,KIDS,Kids,6819,6382.3,8798,None,0,0,None,0.0,0,0,0,12,0,99.89
2026-12-29,KIDS,Kids,7043,9575.6,8322,None,0,0,None,0.0,0,0,1,12,0,99.92
2026-12-30,KIDS,Kids,6637,9063.0,7859,None,0,0,None,0.0,0,0,2,12,0,99.96
2026-12-31,KIDS,Kids,7927,9169.3,8651,None,0,0,New Year,1.1,1,0,3,12,0,99.99
2025-01-01,REALITY,Reality Shows,7280,10405.4,8981,None,0,0,None,0.0,0,0,2,1,0,100.03
2025-01-02,REALITY,Reality Shows,7209,9406.3,7757,None,0,0,None,0.0,0,0,3,1,0,100.07
2025-01-03,REALITY,Reality Shows,7783,9002.7,8410,None,0,0,None,0.0,0,0,4,1,0,100.1
2025-01-04,REALITY,Reality Shows,7763,9966.0,10016,None,0,0,None,0.0,0,1,5,1,0,100.14
2025-01-05,REALITY,Reality Shows,7358,8567.6,9279,None,0,0,None,0.0,0,1,6,1,0,100.17
2025-01-06,REALITY,Reality Shows,6868,7670.7,9191,None,0,0,None,0.0,0,0,0,1,0,100.21
2025-01-07,REALITY,Reality Shows,6769,6748.5,8797,None,0,0,None,0.0,0,0,1,1,0,100.24
2025-01-08,REALITY,Reality Shows,7137,7678.5,8898,None,0,0,None,0.0,0,0,2,1,0,100.27
2025-01-09,REALITY,Reality Shows,6906,6931.9,8444,None,0,0,None,0.0,0,0,3,1,0,100.31
2025-01-10,REALITY,Reality Shows,7119,6464.7,8381,None,0,0,None,0.0,0,0,4,1,0,100.34
2025-01-11,REALITY,Reality Shows,8152,12148.2,8690,None,0,0,None,0.0,0,1,5,1,0,100.38
2025-01-12,REALITY,Reality Shows,8536,8327.3,9229,None,0,0,None,0.0,0,1,6,1,0,100.41
2025-01-13,REALITY,Reality Shows,8307,10100.4,10643,None,0,1,None,0.0,0,0,0,1,0,100.44
2025-01-14,REALITY,Reality Shows,10012,14197.0,12834,Live Sports Final,1,0,Makar Sankranti,1.0,1,0,1,1,0,100.48
2025-01-15,REALITY,Reality Shows,7926,11620.8,8465,None,0,0,None,0.0,0,0,2,1,0,100.51
2025-01-16,REALITY,Reality Shows,6252,6010.1,7652,None,0,0,None,0.0,0,0,3,1,0,100.54
2025-01-17,REALITY,Reality Shows,7145,11469.1,10215,None,0,0,None,0.0,0,0,4,1,0,100.58
2025-01-18,REALITY,Reality Shows,8053,7824.2,9061,None,0,0,None,0.0,0,1,5,1,0,100.61
2025-01-19,REALITY,Reality Shows,11041,14470.4,14985,Season Premiere,1,0,None,0.0,0,1,6,1,0,100.64
2025-01-20,REALITY,Reality Shows,9871,15377.0,12370,Season Premiere,1,0,None,0.0,0,0,0,1,0,100.67
2025-01-21,REALITY,Reality Shows,6651,8421.7,9052,None,0,0,None,0.0,0,0,1,1,0,100.71
2025-01-22,REALITY,Reality Shows,6781,11525.8,7857,None,0,0,None,0.0,0,0,2,1,0,100.74
2025-01-23,REALITY,Reality Shows,7422,10870.7,10715,None,0,0,None,0.0,0,0,3,1,0,100.77
2025-01-24,REALITY,Reality Shows,9516,11143.8,11362,Season Premiere,1,0,None,0.0,0,0,4,1,0,100.8
2025-01-25,REALITY,Reality Shows,9103,8747.7,11840,None,0,1,None,0.0,0,1,5,1,0,100.83
2025-01-26,REALITY,Reality Shows,8731,13621.2,11554,None,0,0,Republic Day,0.8,1,1,6,1,0,100.86
2025-01-27,REALITY,Reality Shows,9907,15815.5,13020,Live Sports Final,1,0,None,0.0,0,0,0,1,0,100.9
2025-01-28,REALITY,Reality Shows,9675,13588.7,12208,Blockbuster Release,1,0,None,0.0,0,0,1,1,0,100.93
2025-01-29,REALITY,Reality Shows,8534,9938.3,11270,None,0,1,None,0.0,0,0,2,1,0,100.96
2025-01-30,REALITY,Reality Shows,7344,9934.1,9706,None,0,0,None,0.0,0,0,3,1,0,100.99
2025-01-31,REALITY,Reality Shows,7024,6337.0,9447,None,0,0,None,0.0,0,0,4,1,0,101.02
2025-02-01,REALITY,Reality Shows,8276,10211.7,11093,None,0,0,None,0.0,0,1,5,2,0,101.05
2025-02-02,REALITY,Reality Shows,10455,17659.1,13793,Blockbuster Release,1,0,None,0.0,0,1,6,2,0,101.08
2025-02-03,REALITY,Reality Shows,9503,10173.1,13439,Blockbuster Release,1,0,None,0.0,0,0,0,2,0,101.1
2025-02-04,REALITY,Reality Shows,7545,10912.6,10633,None,0,0,None,0.0,0,0,1,2,0,101.13
2025-02-05,REALITY,Reality Shows,8150,8019.3,8696,None,0,0,None,0.0,0,0,2,2,0,101.16
2025-02-06,REALITY,Reality Shows,7135,10587.8,10291,None,0,0,None,0.0,0,0,3,2,0,101.19
2025-02-07,REALITY,Reality Shows,6632,8303.2,9070,None,0,0,None,0.0,0,0,4,2,0,101.22
2025-02-08,REALITY,Reality Shows,7959,9332.9,10246,None,0,0,None,0.0,0,1,5,2,0,101.24
2025-02-09,REALITY,Reality Shows,7423,9683.1,9600,None,0,0,None,0.0,0,1,6,2,0,101.27
2025-02-10,REALITY,Reality Shows,7408,11518.9,8930,None,0,0,None,0.0,0,0,0,2,0,101.3
2025-02-11,REALITY,Reality Shows,7102,11155.1,8679,None,0,0,None,0.0,0,0,1,2,0,101.32
2025-02-12,REALITY,Reality Shows,6613,7818.6,7946,None,0,0,None,0.0,0,0,2,2,0,101.35
2025-02-13,REALITY,Reality Shows,6989,9828.5,9991,None,0,0,None,0.0,0,0,3,2,0,101.37
2025-02-14,REALITY,Reality Shows,7429,8605.7,9577,None,0,0,None,0.0,0,0,4,2,0,101.4
2025-02-15,REALITY,Reality Shows,8167,10302.2,9094,None,0,0,None,0.0,0,1,5,2,0,101.42
2025-02-16,REALITY,Reality Shows,7806,11123.7,10601,None,0,0,None,0.0,0,1,6,2,0,101.45
2025-02-17,REALITY,Reality Shows,7588,8381.4,10074,None,0,0,None,0.0,0,0,0,2,0,101.47
2025-02-18,REALITY,Reality Shows,7256,8416.2,9456,None,0,0,None,0.0,0,0,1,2,0,101.49
2025-02-19,REALITY,Reality Shows,6714,6933.8,7758,None,0,0,None,0.0,0,0,2,2,0,101.52
2025-02-20,REALITY,Reality Shows,7103,9810.8,9215,None,0,0,None,0.0,0,0,3,2,0,101.54
2025-02-21,REALITY,Reality Shows,6055,9545.5,8334,None,0,0,None,0.0,0,0,4,2,0,101.56
2025-02-22,REALITY,Reality Shows,8279,13531.9,9246,None,0,0,None,0.0,0,1,5,2,0,101.58
2025-02-23,REALITY,Reality Shows,9523,15752.3,12084,None,0,0,None,0.0,0,1,6,2,0,101.6
2025-02-24,REALITY,Reality Shows,7630,11625.3,8649,None,0,0,None,0.0,0,0,0,2,0,101.62
2025-02-25,REALITY,Reality Shows,7012,8964.4,8911,None,0,0,None,0.0,0,0,1,2,1,101.64
2025-02-26,REALITY,Reality Shows,7217,11186.3,9431,None,0,0,None,0.0,0,0,2,2,0,101.66
2025-02-27,REALITY,Reality Shows,7363,8133.0,10119,None,0,0,None,0.0,0,0,3,2,0,101.68
2025-02-28,REALITY,Reality Shows,7396,9679.4,9240,None,0,0,None,0.0,0,0,4,2,0,101.7
2025-03-01,REALITY,Reality Shows,11028,18028.6,15683,Live Sports Final,1,0,None,0.0,0,1,5,3,1,101.72
2025-03-02,REALITY,Reality Shows,7092,9662.7,10031,None,0,0,None,0.0,0,1,6,3,0,101.73
2025-03-03,REALITY,Reality Shows,6929,9623.3,9539,None,0,0,None,0.0,0,0,0,3,0,101.75
2025-03-04,REALITY,Reality Shows,6808,9511.1,8660,None,0,0,None,0.0,0,0,1,3,0,101.77
2025-03-05,REALITY,Reality Shows,7053,10882.9,7940,None,0,0,None,0.0,0,0,2,3,0,101.78
2025-03-06,REALITY,Reality Shows,6736,6515.7,8826,None,0,0,None,0.0,0,0,3,3,0,101.8
2025-03-07,REALITY,Reality Shows,7401,8873.7,9861,None,0,0,None,0.0,0,0,4,3,0,101.81
2025-03-08,REALITY,Reality Shows,10625,17522.9,13258,None,0,1,None,0.0,0,1,5,3,0,101.83
2025-03-09,REALITY,Reality Shows,8646,14456.8,12422,None,0,0,None,0.0,0,1,6,3,0,101.84
2025-03-10,REALITY,Reality Shows,7073,9528.0,7701,None,0,0,None,0.0,0,0,0,3,0,101.85
2025-03-11,REALITY,Reality Shows,7850,8949.2,10924,None,0,0,None,0.0,0,0,1,3,0,101.87
2025-03-12,REALITY,Reality Shows,7770,12286.2,10967,None,0,0,Holi,0.8,1,0,2,3,0,101.88
2025-03-13,REALITY,Reality Shows,10371,16725.3,13495,Season Premiere,1,0,Holi,1.05,1,0,3,3,0,101.89
2025-03-14,REALITY,Reality Shows,9819,11172.3,13796,Season Premiere,1,0,Holi,1.3,1,0,4,3,0,101.9
2025-03-15,REALITY,Reality Shows,8403,12497.9,9536,None,0,0,Holi,1.05,1,1,5,3,0,101.91
2025-03-16,REALITY,Reality Shows,8691,14435.2,10325,None,0,0,Holi,0.8,1,1,6,3,0,101.92
2025-03-17,REALITY,Reality Shows,10722,13356.9,12036,New Episode,1,0,None,0.0,0,0,0,3,0,101.93
2025-03-18,REALITY,Reality Shows,10372,10011.2,12191,New Episode,1,0,None,0.0,0,0,1,3,0,101.94
2025-03-19,REALITY,Reality Shows,7407,11605.4,8267,None,0,0,None,0.0,0,0,2,3,0,101.95
2025-03-20,REALITY,Reality Shows,7197,10355.7,8028,None,0,0,None,0.0,0,0,3,3,0,101.96
2025-03-21,REALITY,Reality Shows,7493,11288.8,7959,None,0,0,None,0.0,0,0,4,3,0,101.96
2025-03-22,REALITY,Reality Shows,8446,12061.0,11384,None,0,0,None,0.0,0,1,5,3,0,101.97
2025-03-23,REALITY,Reality Shows,8936,11042.9,10462,None,0,0,None,0.0,0,1,6,3,1,101.97
2025-03-24,REALITY,Reality Shows,9141,15280.3,11832,Blockbuster Release,1,0,None,0.0,0,0,0,3,0,101.98
2025-03-25,REALITY,Reality Shows,7141,9982.6,9481,None,0,0,None,0.0,0,0,1,3,0,101.98
2025-03-26,REALITY,Reality Shows,7497,9897.8,9884,None,0,0,None,0.0,0,0,2,3,0,101.99
2025-03-27,REALITY,Reality Shows,7825,10526.2,11129,None,0,0,None,0.0,0,0,3,3,0,101.99
2025-03-28,REALITY,Reality Shows,8085,12215.6,10816,None,0,0,None,0.0,0,0,4,3,0,101.99
2025-03-29,REALITY,Reality Shows,7480,10376.7,9696,None,0,0,None,0.0,0,1,5,3,0,102.0
2025-03-30,REALITY,Reality Shows,7844,7521.2,8651,None,0,0,None,0.0,0,1,6,3,0,102.0
2025-03-31,REALITY,Reality Shows,7098,7964.0,7513,None,0,0,None,0.0,0,0,0,3,0,102.0
2025-04-01,REALITY,Reality Shows,6526,8552.9,8745,None,0,0,None,0.0,0,0,1,4,0,102.0
2025-04-02,REALITY,Reality Shows,7951,8206.2,11107,None,0,0,None,0.0,0,0,2,4,0,102.0
2025-04-03,REALITY,Reality Shows,7197,11404.6,9280,None,0,0,None,0.0,0,0,3,4,0,102.0
2025-04-04,REALITY,Reality Shows,7712,11732.1,11153,None,0,0,None,0.0,0,0,4,4,0,102.0
2025-04-05,REALITY,Reality Shows,9589,14433.8,13474,None,0,1,None,0.0,0,1,5,4,0,102.0
