date,content_id,watch_hours,release_active,marketing_campaign,festival,holiday,competitor_major_release
2025-12-20,CONTENT_005,2443.28,0,0,0,0,0
2025-12-21,CONTENT_005,2530.52,0,0,0,0,0
2025-12-22,CONTENT_005,1912.95,0,0,0,0,0
2025-12-23,CONTENT_005,2002.77,0,0,0,0,0
2025-12-24,CONTENT_005,1899.9,0,0,0,0,0
2025-12-25,CONTENT_005,2459.22,0,0,0,1,0
2025-12-26,CONTENT_005,2083.18,0,0,0,0,0
2025-12-27,CONTENT_005,2537.99,0,0,0,0,0
2025-12-28,CONTENT_005,2484.66,0,0,0,0,0
2025-12-29,CONTENT_005,2149.19,0,0,0,0,0
2025-12-30,CONTENT_005,2064.57,0,0,0,0,0
2025-12-31,CONTENT_005,2078.63,0,0,0,0,0
2026-01-01,CONTENT_005,3598.34,1,1,0,1,0
2026-01-02,CONTENT_005,2520.59,0,1,0,0,0
2026-01-03,CONTENT_005,2969.41,0,1,0,0,0
2026-01-04,CONTENT_005,3219.24,0,1,0,0,0
2026-01-05,CONTENT_005,2654.57,0,1,0,0,0
2026-01-06,CONTENT_005,2291.23,0,1,0,0,0
2026-01-07,CONTENT_005,2462.97,0,1,0,0,0
2026-01-08,CONTENT_005,2057.38,0,0,0,0,0
2026-01-09,CONTENT_005,2234.41,0,0,0,0,0
2026-01-10,CONTENT_005,2197.05,0,0,0,0,1
2026-01-11,CONTENT_005,2278.95,0,0,0,0,1
2026-01-12,CONTENT_005,1644.61,0,0,0,0,1
2026-01-13,CONTENT_005,1941.07,0,0,0,0,0
2026-01-14,CONTENT_005,2319.69,0,0,0,0,0
2026-01-15,CONTENT_005,2105.28,0,0,0,0,0
2026-01-16,CONTENT_005,1995.16,0,0,0,0,0
2026-01-17,CONTENT_005,2503.5,0,0,0,0,0
2026-01-18,CONTENT_005,2367.43,0,0,0,0,0
2026-01-19,CONTENT_005,2070.25,0,0,0,0,0
2026-01-20,CONTENT_005,1947.48,0,0,0,0,0
2026-01-21,CONTENT_005,2017.18,0,0,0,0,0
2026-01-22,CONTENT_005,2056.28,0,0,0,0,0
2026-01-23,CONTENT_005,2217.67,0,0,0,0,0
2026-01-24,CONTENT_005,2526.72,0,0,0,0,0
2026-01-25,CONTENT_005,2545.05,0,0,0,0,0
2026-01-26,CONTENT_005,2349.29,0,0,0,1,0
2026-01-27,CONTENT_005,2186.4,0,0,0,0,0
2026-01-28,CONTENT_005,2008.28,0,0,0,0,0
2026-01-29,CONTENT_005,2023.07,0,0,0,0,0
2026-01-30,CONTENT_005,2142.8,0,0,0,0,0
2026-01-31,CONTENT_005,2448.69,0,0,0,0,0
2026-02-01,CONTENT_005,2922.59,0,1,0,0,0
2026-02-02,CONTENT_005,2460.77,0,1,0,0,0
2026-02-03,CONTENT_005,2609.61,0,1,0,0,0
2026-02-04,CONTENT_005,2615.08,0,1,0,0,0
2026-02-05,CONTENT_005,2412.25,0,1,0,0,0
2026-02-06,CONTENT_005,2293.21,0,1,0,0,0
2026-02-07,CONTENT_005,2849.33,0,1,0,0,0
2026-02-08,CONTENT_005,2383.82,0,0,0,0,0
2026-02-09,CONTENT_005,2187.33,0,0,0,0,0
2026-02-10,CONTENT_005,1986.65,0,0,0,0,1
2026-02-11,CONTENT_005,1781.74,0,0,0,0,1
2026-02-12,CONTENT_005,1810.78,0,0,0,0,1
2026-02-13,CONTENT_005,1944.7,0,0,0,0,0
2026-02-14,CONTENT_005,2492.11,0,0,0,0,0
2026-02-15,CONTENT_005,2473.28,0,0,0,0,0
2026-02-16,CONTENT_005,2182.86,0,0,0,0,0
2026-02-17,CONTENT_005,2152.2,0,0,0,0,0
2026-02-18,CONTENT_005,2164.07,0,0,0,0,0
2026-02-19,CONTENT_005,1938.09,0,0,0,0,0
2026-02-20,CONTENT_005,2034.24,0,0,0,0,0
2026-02-21,CONTENT_005,2577.63,0,0,0,0,0
2026-02-22,CONTENT_005,2421.45,0,0,0,0,0
2026-02-23,CONTENT_005,1929.11,0,0,0,0,0
2026-02-24,CONTENT_005,2184.84,0,0,0,0,0
2026-02-25,CONTENT_005,2039.39,0,0,0,0,0
2026-02-26,CONTENT_005,2211.58,0,0,0,0,0
2026-02-27,CONTENT_005,2098.07,0,0,0,0,0
2026-02-28,CONTENT_005,2448.89,0,0,0,0,0
2026-03-01,CONTENT_005,3067.18,0,1,0,0,0
2026-03-02,CONTENT_005,2341.22,0,1,0,0,0
2026-03-03,CONTENT_005,2628.59,0,1,0,0,0
2026-03-04,CONTENT_005,2410.87,0,1,0,0,0
2026-03-05,CONTENT_005,2495.05,0,1,0,0,0
2026-03-06,CONTENT_005,2496.04,0,1,0,0,0
2026-03-07,CONTENT_005,2879.19,0,1,0,0,0
2026-03-08,CONTENT_005,2397.98,0,0,0,0,0
2026-03-09,CONTENT_005,2061.17,0,0,0,0,0
2026-03-10,CONTENT_005,1783.47,0,0,0,0,1
2026-03-11,CONTENT_005,2096.01,0,0,0,0,1
2026-03-12,CONTENT_005,1839.48,0,0,0,0,1
2026-03-13,CONTENT_005,2221.69,0,0,0,0,0
2026-03-14,CONTENT_005,2585.85,0,0,0,0,0
2026-03-15,CONTENT_005,2516.11,0,0,0,0,0
2026-03-16,CONTENT_005,2085.75,0,0,0,0,0
2026-03-17,CONTENT_005,2120.35,0,0,0,0,0
2026-03-18,CONTENT_005,2160.08,0,0,0,0,0
2026-03-19,CONTENT_005,2110.55,0,0,0,0,0
2026-03-20,CONTENT_005,1935.49,0,0,0,0,0
2026-03-21,CONTENT_005,2287.08,0,0,0,0,0
2026-03-22,CONTENT_005,2636.44,0,0,0,0,0
2026-03-23,CONTENT_005,1823.36,0,0,0,0,0
2026-03-24,CONTENT_005,2120.55,0,0,0,0,0
2026-03-25,CONTENT_005,2075.33,0,0,0,0,0
2026-03-26,CONTENT_005,2116.88,0,0,0,0,0
2026-03-27,CONTENT_005,2610.3,1,0,0,0,0
2026-03-28,CONTENT_005,2514.82,0,0,0,0,0
2026-03-29,CONTENT_005,2499.63,0,0,0,0,0
2026-03-30,CONTENT_005,2389.91,0,0,0,0,0
2026-03-31,CONTENT_005,2113.65,0,0,0,0,0
2026-04-01,CONTENT_005,2619.56,0,1,0,0,0
2026-04-02,CONTENT_005,2320.64,0,1,0,0,0
2026-04-03,CONTENT_005,2585.11,0,1,0,0,0
2026-04-04,CONTENT_005,2947.8,0,1,0,0,0
2026-04-05,CONTENT_005,2952.36,0,1,0,0,0
2026-04-06,CONTENT_005,2507.77,0,1,0,0,0
2026-04-07,CONTENT_005,2657.17,0,1,0,0,0
2026-04-08,CONTENT_005,2126.79,0,0,0,0,0
2026-04-09,CONTENT_005,2017.67,0,0,0,0,0
2026-04-10,CONTENT_005,1825.33,0,0,0,0,1
2026-04-11,CONTENT_005,2316.0,0,0,0,0,1
2026-04-12,CONTENT_005,2277.18,0,0,0,0,1
2026-04-13,CONTENT_005,1939.3,0,0,0,0,0
2026-04-14,CONTENT_005,2154.04,0,0,0,0,0
2026-04-15,CONTENT_005,1986.35,0,0,0,0,0
2026-04-16,CONTENT_005,2146.02,0,0,0,0,0
2026-04-17,CONTENT_005,2015.42,0,0,0,0,0
2026-04-18,CONTENT_005,2448.44,0,0,0,0,0
2026-04-19,CONTENT_005,2420.8,0,0,0,0,0
2026-04-20,CONTENT_005,2259.49,0,0,0,0,0
2026-04-21,CONTENT_005,2142.19,0,0,0,0,0
2026-04-22,CONTENT_005,2232.42,0,0,0,0,0
2026-04-23,CONTENT_005,2404.0,0,0,0,0,0
2026-04-24,CONTENT_005,2104.91,0,0,0,0,0
2026-04-25,CONTENT_005,2635.71,0,0,0,0,0
2026-04-26,CONTENT_005,2404.56,0,0,0,0,0
2026-04-27,CONTENT_005,2231.76,0,0,0,0,0
2026-04-28,CONTENT_005,2015.21,0,0,0,0,0
2026-04-29,CONTENT_005,2098.07,0,0,0,0,0
2026-04-30,CONTENT_005,2156.37,0,0,0,0,0
2026-05-01,CONTENT_005,2550.89,0,1,0,0,0
2026-05-02,CONTENT_005,2790.42,0,1,0,0,0
2026-05-03,CONTENT_005,2833.0,0,1,0,0,0
2026-05-04,CONTENT_005,2542.2,0,1,0,0,0
2026-05-05,CONTENT_005,2439.39,0,1,0,0,0
2026-05-06,CONTENT_005,2331.28,0,1,0,0,0
2026-05-07,CONTENT_005,2470.55,0,1,0,0,0
2026-05-08,CONTENT_005,2087.51,0,0,0,0,0
2026-05-09,CONTENT_005,2496.58,0,0,0,0,0
2026-05-10,CONTENT_005,2285.77,0,0,0,0,1
2026-05-11,CONTENT_005,1938.89,0,0,0,0,1
2026-05-12,CONTENT_005,1809.34,0,0,0,0,1
2026-05-13,CONTENT_005,2056.86,0,0,0,0,0
2026-05-14,CONTENT_005,2197.42,0,0,0,0,0
2026-05-15,CONTENT_005,2042.97,0,0,0,0,0
2026-05-16,CONTENT_005,2436.52,0,0,0,0,0
2026-05-17,CONTENT_005,2320.05,0,0,0,0,0
2026-05-18,CONTENT_005,2096.99,0,0,0,0,0
2026-05-19,CONTENT_005,2136.25,0,0,0,0,0
2026-05-20,CONTENT_005,1892.57,0,0,0,0,0
2026-05-21,CONTENT_005,1987.62,0,0,0,0,0
2026-05-22,CONTENT_005,1950.72,0,0,0,0,0
2026-05-23,CONTENT_005,2560.78,0,0,0,0,0
2026-05-24,CONTENT_005,2277.2,0,0,0,0,0
2026-05-25,CONTENT_005,2091.74,0,0,0,0,0
2026-05-26,CONTENT_005,2175.38,0,0,0,0,0
2026-05-27,CONTENT_005,2119.72,0,0,0,0,0
2026-05-28,CONTENT_005,2053.8,0,0,0,0,0
2026-05-29,CONTENT_005,2136.38,0,0,0,0,0
2026-05-30,CONTENT_005,2586.88,0,0,0,0,0
2026-05-31,CONTENT_005,2466.7,0,0,0,0,0
2026-06-01,CONTENT_005,2242.91,0,1,0,0,0
2026-06-02,CONTENT_005,2598.51,0,1,0,0,0
2026-06-03,CONTENT_005,2520.03,0,1,0,0,0
2026-06-04,CONTENT_005,2474.53,0,1,0,0,0
2026-06-05,CONTENT_005,2270.06,0,1,0,0,0
2026-06-06,CONTENT_005,2892.72,0,1,0,0,0
2026-06-07,CONTENT_005,2832.11,0,1,0,0,0
2026-06-08,CONTENT_005,1972.29,0,0,0,0,0
2026-06-09,CONTENT_005,2085.67,0,0,0,0,0
2026-06-10,CONTENT_005,1833.72,0,0,0,0,1
2026-06-11,CONTENT_005,1840.64,0,0,0,0,1
2026-06-12,CONTENT_005,1967.66,0,0,0,0,1
2026-06-13,CONTENT_005,2504.84,0,0,0,0,0
2026-06-14,CONTENT_005,2425.97,0,0,0,0,0
2026-06-15,CONTENT_005,2034.65,0,0,0,0,0
2026-06-16,CONTENT_005,2052.24,0,0,0,0,0
2026-06-17,CONTENT_005,2074.02,0,0,0,0,0
2026-06-18,CONTENT_005,2161.33,0,0,0,0,0
2026-06-19,CONTENT_005,1990.53,0,0,0,0,0
2026-06-20,CONTENT_005,2631.14,0,0,0,0,0
2026-06-21,CONTENT_005,2539.4,0,0,0,0,0
2026-06-22,CONTENT_005,1812.52,0,0,0,0,0
2026-06-23,CONTENT_005,2108.96,0,0,0,0,0
2026-06-24,CONTENT_005,2209.28,0,0,0,0,0
2026-06-25,CONTENT_005,2140.81,0,0,0,0,0
2026-06-26,CONTENT_005,2056.7,0,0,0,0,0
2026-06-27,CONTENT_005,2471.59,0,0,0,0,0
2026-06-28,CONTENT_005,2496.72,0,0,0,0,0
2026-06-29,CONTENT_005,2180.81,0,0,0,0,0
2026-06-30,CONTENT_005,1951.42,0,0,0,0,0
2026-07-01,CONTENT_005,2414.47,0,1,0,0,0
2026-07-02,CONTENT_005,2650.05,0,1,0,0,0
2026-07-03,CONTENT_005,2481.46,0,1,0,0,0
2026-07-04,CONTENT_005,3084.47,0,1,0,0,0
2026-07-05,CONTENT_005,3237.53,0,1,0,0,0
2026-07-06,CONTENT_005,2426.34,0,1,0,0,0
2026-07-07,CONTENT_005,2352.29,0,1,0,0,0
2026-07-08,CONTENT_005,2072.12,0,0,0,0,0
2026-07-09,CONTENT_005,2215.39,0,0,0,0,0
2026-07-10,CONTENT_005,2020.08,0,0,0,0,1
2026-07-11,CONTENT_005,2468.76,0,0,0,0,1
2026-07-12,CONTENT_005,2226.34,0,0,0,0,1
2026-07-13,CONTENT_005,2151.25,0,0,0,0,0
2026-07-14,CONTENT_005,2025.26,0,0,0,0,0
2026-07-15,CONTENT_005,1836.77,0,0,0,0,0
2026-07-16,CONTENT_005,2095.84,0,0,0,0,0
2026-07-17,CONTENT_005,1978.86,0,0,0,0,0
2026-07-18,CONTENT_005,2545.55,0,0,0,0,0
2026-07-19,CONTENT_005,2280.45,0,0,0,0,0
2026-07-20,CONTENT_005,2022.37,0,0,0,0,0
2026-07-21,CONTENT_005,2128.11,0,0,0,0,0
2026-07-22,CONTENT_005,2139.1,0,0,0,0,0
2026-07-23,CONTENT_005,2095.02,0,0,0,0,0
2026-07-24,CONTENT_005,2296.07,0,0,0,0,0
2026-07-25,CONTENT_005,2642.79,0,0,0,0,0
2026-07-26,CONTENT_005,2406.15,0,0,0,0,0
2026-07-27,CONTENT_005,2268.99,0,0,0,0,0
2026-07-28,CONTENT_005,2285.03,0,0,0,0,0
2026-07-29,CONTENT_005,2086.99,0,0,0,0,0
2026-07-30,CONTENT_005,2104.77,0,0,0,0,0
2026-07-31,CONTENT_005,2094.67,0,0,0,0,0
2026-08-01,CONTENT_005,2856.32,0,1,0,0,0
2026-08-02,CONTENT_005,2866.74,0,1,0,0,0
2026-08-03,CONTENT_005,2616.53,0,1,0,0,0
2026-08-04,CONTENT_005,2523.92,0,1,0,0,0
2026-08-05,CONTENT_005,2419.81,0,1,0,0,0
2026-08-06,CONTENT_005,2380.77,0,1,0,0,0
2026-08-07,CONTENT_005,2398.4,0,1,0,0,0
2026-08-08,CONTENT_005,2460.8,0,0,0,0,0
2026-08-09,CONTENT_005,2573.88,0,0,0,0,0
2026-08-10,CONTENT_005,1799.69,0,0,0,0,1
2026-08-11,CONTENT_005,1984.68,0,0,0,0,1
2026-08-12,CONTENT_005,1910.68,0,0,0,0,1
2026-08-13,CONTENT_005,2115.0,0,0,0,0,0
2026-08-14,CONTENT_005,2207.71,0,0,0,0,0
2026-08-15,CONTENT_005,3141.45,0,0,1,1,0
2026-08-16,CONTENT_005,2578.33,0,0,1,0,0
2026-08-17,CONTENT_005,2196.18,0,0,1,0,0
2026-08-18,CONTENT_005,2285.9,0,0,1,0,0
2026-08-19,CONTENT_005,2347.38,0,0,1,0,0
2026-08-20,CONTENT_005,2453.28,0,0,1,0,0
2026-08-21,CONTENT_005,2106.83,0,0,0,0,0
2026-08-22,CONTENT_005,2656.89,0,0,0,0,0
2026-08-23,CONTENT_005,2403.8,0,0,0,0,0
2026-08-24,CONTENT_005,2043.55,0,0,0,0,0
2026-08-25,CONTENT_005,2067.9,0,0,0,0,0
2026-08-26,CONTENT_005,2014.19,0,0,0,0,0
2026-08-27,CONTENT_005,2221.74,0,0,0,0,0
2026-08-28,CONTENT_005,1809.17,0,0,0,0,0
2026-08-29,CONTENT_005,2425.13,0,0,0,0,0
2026-08-30,CONTENT_005,2598.56,0,0,0,0,0
2026-08-31,CONTENT_005,2067.21,0,0,0,0,0
2026-09-01,CONTENT_005,2590.65,0,1,0,0,0
