date,product_name,units_sold,revenue,temperature_c,footfall_index,festival,holiday,promotion_active
2025-06-06,Butterscotch,774,34732.32,32.5,103,0,0,0
2025-06-07,Butterscotch,901,42301.53,27.9,119,0,0,0
2025-06-08,Butterscotch,884,38863.7,30.3,117,0,0,0
2025-06-09,Butterscotch,767,37465.53,27.4,101,0,0,0
2025-06-10,Butterscotch,652,30068.31,29.0,100,0,0,0
2025-06-11,Butterscotch,767,35054.87,29.8,106,0,0,0
2025-06-12,Butterscotch,748,33838.89,30.3,100,0,0,0
2025-06-13,Butterscotch,735,34685.98,30.0,104,0,0,0
2025-06-14,Butterscotch,792,34717.4,26.8,116,0,0,0
2025-06-15,Butterscotch,879,40621.93,28.5,119,0,0,0
2025-06-16,Butterscotch,719,33218.21,30.5,103,0,0,0
2025-06-17,Butterscotch,733,31906.56,29.9,107,0,0,0
2025-06-18,Butterscotch,595,28972.13,26.2,101,0,0,0
2025-06-19,Butterscotch,679,32281.14,29.5,99,0,0,0
2025-06-20,Butterscotch,657,30334.43,26.8,98,0,0,0
2025-06-21,Butterscotch,894,41125.04,29.3,124,0,0,0
2025-06-22,Butterscotch,779,35049.78,29.8,117,0,0,0
2025-06-23,Butterscotch,654,29631.65,26.9,99,0,0,0
2025-06-24,Butterscotch,666,29349.55,29.0,108,0,0,0
2025-06-25,Butterscotch,689,30945.63,26.7,104,0,0,0
2025-06-26,Butterscotch,723,32372.81,28.9,105,0,0,0
2025-06-27,Butterscotch,697,31526.29,28.1,100,0,0,0
2025-06-28,Butterscotch,881,42291.96,28.9,120,0,0,0
2025-06-29,Butterscotch,864,40347.5,28.1,116,0,0,0
2025-06-30,Butterscotch,774,35941.18,31.2,102,0,0,0
2025-07-01,Butterscotch,705,32981.14,27.0,99,0,0,0
2025-07-02,Butterscotch,702,31947.82,28.8,101,0,0,0
2025-07-03,Butterscotch,662,31412.67,25.0,107,0,0,0
2025-07-04,Butterscotch,696,31193.54,27.2,101,0,0,0
2025-07-05,Butterscotch,806,38436.45,25.2,125,0,0,0
2025-07-06,Butterscotch,850,39157.39,28.7,116,0,0,0
2025-07-07,Butterscotch,692,31314.01,24.7,99,0,0,0
2025-07-08,Butterscotch,759,32825.94,25.9,99,0,0,0
2025-07-09,Butterscotch,669,30495.15,27.0,98,0,0,0
2025-07-10,Butterscotch,709,33776.13,27.1,102,0,0,0
2025-07-11,Butterscotch,692,32345.23,27.9,102,0,0,0
2025-07-12,Butterscotch,744,31966.58,26.6,113,0,0,0
2025-07-13,Butterscotch,756,35962.2,25.8,118,0,0,0
2025-07-14,Butterscotch,705,31302.35,25.9,104,0,0,0
2025-07-15,Butterscotch,670,29370.7,26.2,101,0,0,0
2025-07-16,Butterscotch,713,32362.52,25.5,94,0,0,0
2025-07-17,Butterscotch,696,33508.29,27.9,90,0,0,0
2025-07-18,Butterscotch,656,29503.17,23.8,97,0,0,0
2025-07-19,Butterscotch,778,36390.17,25.4,111,0,0,0
2025-07-20,Butterscotch,817,38476.93,24.6,112,0,0,0
2025-07-21,Butterscotch,628,29401.65,23.2,92,0,0,0
2025-07-22,Butterscotch,666,29712.19,25.1,101,0,0,0
2025-07-23,Butterscotch,687,30004.8,26.0,95,0,0,0
2025-07-24,Butterscotch,652,30788.58,23.6,101,0,0,0
2025-07-25,Butterscotch,662,32182.34,20.9,95,0,0,0
2025-07-26,Butterscotch,831,37326.66,22.5,118,0,0,0
2025-07-27,Butterscotch,733,33217.61,23.6,115,0,0,0
2025-07-28,Butterscotch,681,31441.5,25.9,99,0,0,0
2025-07-29,Butterscotch,657,31734.47,24.8,100,0,0,0
2025-07-30,Butterscotch,655,29127.63,25.8,99,0,0,0
2025-07-31,Butterscotch,607,28372.42,23.2,96,0,0,0
2025-08-01,Butterscotch,658,29483.92,25.5,98,0,0,0
2025-08-02,Butterscotch,803,37662.77,23.9,113,0,0,0
2025-08-03,Butterscotch,788,35818.37,25.0,109,0,0,0
2025-08-04,Butterscotch,715,34389.83,23.1,99,0,0,0
2025-08-05,Butterscotch,663,28772.79,23.8,95,0,0,0
2025-08-06,Butterscotch,691,32489.78,25.1,94,0,0,0
2025-08-07,Butterscotch,724,33619.41,21.1,92,0,0,0
2025-08-08,Butterscotch,713,33797.25,22.0,95,0,0,0
2025-08-09,Butterscotch,837,38310.57,20.6,120,0,0,0
2025-08-10,Butterscotch,958,41973.14,20.9,117,0,0,1
2025-08-11,Butterscotch,820,36807.38,22.3,107,0,0,1
2025-08-12,Butterscotch,840,40413.37,21.0,102,0,0,1
2025-08-13,Butterscotch,773,35746.52,22.8,100,0,0,1
2025-08-14,Butterscotch,818,36860.5,22.8,100,0,0,1
2025-08-15,Butterscotch,876,41388.38,22.3,88,1,1,1
2025-08-16,Butterscotch,1053,50644.58,21.6,111,1,0,1
2025-08-17,Butterscotch,903,41947.35,22.9,120,1,0,0
2025-08-18,Butterscotch,767,32468.49,22.3,89,1,0,0
2025-08-19,Butterscotch,712,32269.52,21.0,94,1,0,0
2025-08-20,Butterscotch,656,29713.95,24.6,98,0,0,0
2025-08-21,Butterscotch,670,28843.7,19.8,97,0,0,0
2025-08-22,Butterscotch,713,32719.55,21.8,96,0,0,0
2025-08-23,Butterscotch,806,37945.95,21.0,120,0,0,0
2025-08-24,Butterscotch,741,33572.41,20.7,114,0,0,0
2025-08-25,Butterscotch,717,32323.44,19.6,91,0,0,0
2025-08-26,Butterscotch,684,32483.61,22.4,100,0,0,0
2025-08-27,Butterscotch,704,34326.97,22.1,94,0,0,0
2025-08-28,Butterscotch,631,29967.23,20.3,90,0,0,0
2025-08-29,Butterscotch,592,26632.82,22.8,91,0,0,0
2025-08-30,Butterscotch,798,36081.56,21.9,111,0,0,0
2025-08-31,Butterscotch,816,37730.7,22.5,113,0,0,0
2025-09-01,Butterscotch,645,30030.94,21.7,95,0,0,0
2025-09-02,Butterscotch,700,31186.49,22.1,98,0,0,0
2025-09-03,Butterscotch,680,31155.32,19.6,91,0,0,0
2025-09-04,Butterscotch,591,24420.59,19.1,88,0,0,0
2025-09-05,Butterscotch,759,33800.28,20.5,102,0,0,0
2025-09-06,Butterscotch,733,32401.38,20.9,105,0,0,0
2025-09-07,Butterscotch,801,37642.85,20.3,110,0,0,0
2025-09-08,Butterscotch,637,28017.33,20.1,93,0,0,0
2025-09-09,Butterscotch,669,28896.33,18.3,95,0,0,0
2025-09-10,Butterscotch,731,32991.32,20.4,88,0,0,0
2025-09-11,Butterscotch,650,29974.15,21.5,97,0,0,0
2025-09-12,Butterscotch,692,30451.84,21.2,93,0,0,0
2025-09-13,Butterscotch,803,38046.13,21.2,108,0,0,0
2025-09-14,Butterscotch,821,38613.78,21.3,112,0,0,0
2025-09-15,Butterscotch,684,32420.3,22.5,92,0,0,0
2025-09-16,Butterscotch,688,31435.38,19.5,87,0,0,0
2025-09-17,Butterscotch,736,32056.76,18.4,94,0,0,0
2025-09-18,Butterscotch,647,31548.22,21.7,82,0,0,0
2025-09-19,Butterscotch,708,30745.11,19.7,93,0,0,0
2025-09-20,Butterscotch,866,38230.77,20.3,110,0,0,0
2025-09-21,Butterscotch,751,35816.02,19.5,106,0,0,0
2025-09-22,Butterscotch,657,29666.94,20.1,90,0,0,0
2025-09-23,Butterscotch,662,30095.31,19.4,87,0,0,0
2025-09-24,Butterscotch,690,31163.87,18.9,93,0,0,0
2025-09-25,Butterscotch,775,34424.62,19.8,101,0,0,0
2025-09-26,Butterscotch,713,32371.77,18.7,88,0,0,0
2025-09-27,Butterscotch,813,38259.27,20.4,118,0,0,0
2025-09-28,Butterscotch,833,37256.3,20.8,108,0,0,0
2025-09-29,Butterscotch,660,29282.4,22.0,90,0,0,0
2025-09-30,Butterscotch,589,26887.85,18.6,90,0,0,0
2025-10-01,Butterscotch,703,31591.8,19.2,95,0,0,0
2025-10-02,Butterscotch,818,36619.03,19.3,91,0,1,0
2025-10-03,Butterscotch,620,28805.51,18.9,87,0,0,0
2025-10-04,Butterscotch,849,42106.73,20.3,115,0,0,0
2025-10-05,Butterscotch,750,35283.65,19.9,109,0,0,0
2025-10-06,Butterscotch,646,30056.7,20.2,95,0,0,0
2025-10-07,Butterscotch,659,31489.65,20.3,93,0,0,0
2025-10-08,Butterscotch,703,29303.31,23.1,88,0,0,0
2025-10-09,Butterscotch,652,28707.86,21.1,85,0,0,0
2025-10-10,Butterscotch,622,28276.61,19.7,95,0,0,0
2025-10-11,Butterscotch,831,36758.6,19.3,116,0,0,0
2025-10-12,Butterscotch,842,37572.27,19.4,116,0,0,0
2025-10-13,Butterscotch,664,28840.63,19.7,91,0,0,0
2025-10-14,Butterscotch,682,31266.37,19.1,98,0,0,0
2025-10-15,Butterscotch,702,33443.92,20.4,101,0,0,0
2025-10-16,Butterscotch,685,30714.58,19.3,91,0,0,0
2025-10-17,Butterscotch,664,30544.09,19.9,96,0,0,0
2025-10-18,Butterscotch,840,38731.83,21.3,107,0,0,0
2025-10-19,Butterscotch,776,36128.53,20.1,102,0,0,0
2025-10-20,Butterscotch,803,35481.63,23.0,95,1,0,0
2025-10-21,Butterscotch,734,34826.71,20.2,97,1,0,0
2025-10-22,Butterscotch,748,33301.38,21.5,94,1,0,0
2025-10-23,Butterscotch,776,35215.44,23.1,95,1,0,0
2025-10-24,Butterscotch,775,36503.67,20.6,93,1,0,0
2025-10-25,Butterscotch,879,38130.29,19.4,105,1,0,0
2025-10-26,Butterscotch,903,44223.43,20.1,109,1,0,0
2025-10-27,Butterscotch,769,35775.2,17.7,102,1,0,0
2025-10-28,Butterscotch,769,35303.1,18.6,97,1,0,0
2025-10-29,Butterscotch,793,36196.95,17.9,93,1,0,0
2025-10-30,Butterscotch,746,36100.93,22.6,97,1,0,0
2025-10-31,Butterscotch,696,32088.37,20.9,93,0,0,0
2025-11-01,Butterscotch,840,40689.18,17.0,110,1,0,0
2025-11-02,Butterscotch,891,39638.79,23.4,115,1,0,0
2025-11-03,Butterscotch,752,31934.89,20.1,101,1,0,0
2025-11-04,Butterscotch,837,39805.65,22.7,99,1,0,0
2025-11-05,Butterscotch,687,31630.73,23.0,94,1,0,0
2025-11-06,Butterscotch,687,30608.48,22.2,93,0,0,0
2025-11-07,Butterscotch,778,35784.91,19.8,101,0,0,0
2025-11-08,Butterscotch,831,40419.4,21.8,108,0,0,0
2025-11-09,Butterscotch,839,39257.99,19.2,114,0,0,0
2025-11-10,Butterscotch,702,33000.85,24.0,102,0,0,0
2025-11-11,Butterscotch,702,32999.09,21.7,91,0,0,0
2025-11-12,Butterscotch,674,30543.08,22.0,90,0,0,0
2025-11-13,Butterscotch,715,33940.53,20.5,95,0,0,0
2025-11-14,Butterscotch,752,34406.45,20.6,92,0,0,0
2025-11-15,Butterscotch,859,41023.88,22.0,112,0,0,0
2025-11-16,Butterscotch,786,38425.83,23.7,112,0,0,0
2025-11-17,Butterscotch,749,33852.24,23.4,93,0,0,0
2025-11-18,Butterscotch,676,31685.9,24.3,100,0,0,0
2025-11-19,Butterscotch,691,33270.83,23.5,105,0,0,0
2025-11-20,Butterscotch,687,31604.54,22.4,90,0,0,0
2025-11-21,Butterscotch,739,34258.05,20.9,96,0,0,0
2025-11-22,Butterscotch,820,37987.31,21.7,112,0,0,0
2025-11-23,Butterscotch,772,34860.83,24.3,114,0,0,0
2025-11-24,Butterscotch,759,36934.48,23.0,100,0,0,0
2025-11-25,Butterscotch,654,30505.71,23.0,98,0,0,0
2025-11-26,Butterscotch,816,37907.55,21.3,95,0,0,0
2025-11-27,Butterscotch,688,30656.51,21.7,97,0,0,0
2025-11-28,Butterscotch,741,33650.49,26.3,100,0,0,0
2025-11-29,Butterscotch,849,35128.05,22.8,120,0,0,0
2025-11-30,Butterscotch,870,41438.14,27.0,115,0,0,0
2025-12-01,Butterscotch,695,30687.94,24.1,99,0,0,0
2025-12-02,Butterscotch,693,31121.22,24.0,102,0,0,0
2025-12-03,Butterscotch,694,31535.56,25.5,94,0,0,0
2025-12-04,Butterscotch,676,31329.59,23.7,90,0,0,0
2025-12-05,Butterscotch,785,37890.95,24.2,101,0,0,0
2025-12-06,Butterscotch,810,37281.72,25.3,114,0,0,0
2025-12-07,Butterscotch,860,39403.68,25.0,118,0,0,0
2025-12-08,Butterscotch,756,34739.7,25.4,102,0,0,0
2025-12-09,Butterscotch,678,31449.45,23.0,93,0,0,0
2025-12-10,Butterscotch,684,31713.61,25.2,91,0,0,0
2025-12-11,Butterscotch,703,31575.15,23.2,99,0,0,0
2025-12-12,Butterscotch,683,31169.44,24.7,99,0,0,0
2025-12-13,Butterscotch,772,33732.65,25.5,112,0,0,0
2025-12-14,Butterscotch,811,39331.4,24.2,110,0,0,0
2025-12-15,Butterscotch,790,36823.63,22.9,97,0,0,0
2025-12-16,Butterscotch,728,35339.78,24.5,97,0,0,0
2025-12-17,Butterscotch,657,30323.6,24.4,95,0,0,0
2025-12-18,Butterscotch,805,38327.0,23.2,96,0,0,1
2025-12-19,Butterscotch,787,36357.24,24.7,100,0,0,1
2025-12-20,Butterscotch,1067,50573.95,23.8,115,0,0,1
2025-12-21,Butterscotch,994,47461.34,25.5,129,0,0,1
2025-12-22,Butterscotch,793,36784.03,23.5,98,0,0,1
2025-12-23,Butterscotch,899,40589.27,26.0,98,0,0,1
2025-12-24,Butterscotch,822,36889.21,26.5,102,0,0,1
2025-12-25,Butterscotch,1029,47000.79,26.2,102,0,1,1
2025-12-26,Butterscotch,865,39404.49,25.8,96,0,0,1
2025-12-27,Butterscotch,1031,46554.19,26.0,117,0,0,1
2025-12-28,Butterscotch,892,40224.28,25.4,119,0,0,1
2025-12-29,Butterscotch,844,38114.13,24.9,104,0,0,1
2025-12-30,Butterscotch,856,39500.69,26.7,97,0,0,1
2025-12-31,Butterscotch,829,36699.27,26.2,98,0,0,1
2026-01-01,Butterscotch,788,37146.25,27.1,101,0,1,0
2026-01-02,Butterscotch,783,36766.25,28.3,104,0,0,0
2026-01-03,Butterscotch,889,38848.33,30.5,117,0,0,0
2026-01-04,Butterscotch,904,40597.75,30.0,125,0,0,0
2026-01-05,Butterscotch,711,30608.6,27.0,105,0,0,0
2026-01-06,Butterscotch,820,37467.72,30.9,102,0,0,0
2026-01-07,Butterscotch,727,33556.67,28.4,95,0,0,0
2026-01-08,Butterscotch,710,32337.63,24.4,100,0,0,0
2026-01-09,Butterscotch,679,31381.42,27.1,97,0,0,0
2026-01-10,Butterscotch,881,40136.22,27.6,114,0,0,0
2026-01-11,Butterscotch,896,39558.78,27.5,111,0,0,0
2026-01-12,Butterscotch,752,35891.79,28.4,98,0,0,0
2026-01-13,Butterscotch,805,37508.34,29.2,106,0,0,0
2026-01-14,Butterscotch,730,34919.91,25.9,101,0,0,0
2026-01-15,Butterscotch,778,37139.01,27.9,103,0,0,0
2026-01-16,Butterscotch,720,31376.86,28.6,105,0,0,0
2026-01-17,Butterscotch,893,42279.3,25.5,123,0,0,0
2026-01-18,Butterscotch,892,42963.67,28.0,118,0,0,0
2026-01-19,Butterscotch,838,40226.58,31.7,106,0,0,0
2026-01-20,Butterscotch,775,34512.24,28.9,101,0,0,0
2026-01-21,Butterscotch,816,38201.47,29.1,98,0,0,0
2026-01-22,Butterscotch,878,38317.05,31.6,96,0,0,0
2026-01-23,Butterscotch,814,37719.43,27.8,100,0,0,0
2026-01-24,Butterscotch,867,41354.98,29.3,118,0,0,0
2026-01-25,Butterscotch,979,41154.07,31.0,127,0,0,0
2026-01-26,Butterscotch,859,38793.93,28.1,105,0,1,0
2026-01-27,Butterscotch,804,37588.44,28.4,107,0,0,0
2026-01-28,Butterscotch,743,34033.31,29.2,104,0,0,0
2026-01-29,Butterscotch,732,36279.88,26.5,97,0,0,0
2026-01-30,Butterscotch,771,37512.34,27.7,99,0,0,0
2026-01-31,Butterscotch,946,42791.43,30.8,125,0,0,0
2026-02-01,Butterscotch,973,42413.65,30.7,119,0,0,0
2026-02-02,Butterscotch,824,35873.27,32.0,104,0,0,0
2026-02-03,Butterscotch,798,37041.24,29.3,109,0,0,0
2026-02-04,Butterscotch,749,34566.22,29.5,104,0,0,0
2026-02-05,Butterscotch,796,36207.59,31.5,106,0,0,0
2026-02-06,Butterscotch,820,40061.27,31.9,104,0,0,0
2026-02-07,Butterscotch,907,42612.83,29.7,127,0,0,0
2026-02-08,Butterscotch,931,40074.29,32.3,121,0,0,0
2026-02-09,Butterscotch,779,35947.28,30.4,107,0,0,0
2026-02-10,Butterscotch,754,34595.8,29.2,104,0,0,0
2026-02-11,Butterscotch,786,35054.63,30.8,100,0,0,0
2026-02-12,Butterscotch,801,34200.03,29.7,110,0,0,0
2026-02-13,Butterscotch,800,38597.29,30.8,109,0,0,0
2026-02-14,Butterscotch,1000,46675.29,30.5,126,0,0,0
2026-02-15,Butterscotch,982,43986.81,29.8,120,0,0,0
2026-02-16,Butterscotch,860,37771.92,33.4,104,0,0,0
2026-02-17,Butterscotch,829,38249.89,31.2,102,0,0,0
2026-02-18,Butterscotch,813,37620.84,32.8,104,0,0,0
2026-02-19,Butterscotch,827,37637.43,30.7,110,0,0,0
2026-02-20,Butterscotch,792,35171.02,33.0,106,0,0,0
2026-02-21,Butterscotch,954,44387.87,34.0,124,0,0,0
2026-02-22,Butterscotch,928,44079.9,31.6,121,0,0,0
2026-02-23,Butterscotch,808,39080.98,29.6,103,0,0,0
2026-02-24,Butterscotch,912,40098.19,33.4,103,0,0,0
2026-02-25,Butterscotch,829,39001.46,33.1,108,0,0,0
2026-02-26,Butterscotch,781,36318.42,32.0,109,0,0,0
2026-02-27,Butterscotch,855,40932.14,32.2,111,0,0,0
2026-02-28,Butterscotch,1042,49173.11,33.6,124,0,0,0
2026-03-01,Butterscotch,957,46008.88,33.7,116,0,0,0
2026-03-02,Butterscotch,868,38983.07,31.1,110,0,0,0
2026-03-03,Butterscotch,893,39921.64,30.1,105,0,0,0
2026-03-04,Butterscotch,883,40296.26,31.9,103,0,0,0
2026-03-05,Butterscotch,884,39445.02,32.2,113,0,0,0
2026-03-06,Butterscotch,850,37124.94,31.4,112,0,0,0
2026-03-07,Butterscotch,914,39238.83,30.6,121,0,0,0
2026-03-08,Butterscotch,962,46694.87,31.7,122,0,0,0
2026-03-09,Butterscotch,880,40166.74,33.0,107,0,0,0
2026-03-10,Butterscotch,884,44332.33,34.0,108,0,0,0
2026-03-11,Butterscotch,893,40017.47,34.9,103,0,0,0
2026-03-12,Butterscotch,827,38468.62,34.2,102,0,0,0
2026-03-13,Butterscotch,929,43254.92,35.1,110,0,0,0
2026-03-14,Butterscotch,1051,49961.72,33.9,124,0,0,0
2026-03-15,Butterscotch,1079,49600.95,33.6,125,0,0,0
2026-03-16,Butterscotch,877,39262.84,33.8,110,0,0,0
2026-03-17,Butterscotch,952,44917.9,34.3,108,0,0,0
2026-03-18,Butterscotch,882,42304.37,32.9,111,0,0,0
2026-03-19,Butterscotch,865,39865.88,33.0,109,0,0,0
2026-03-20,Butterscotch,881,42224.42,32.5,110,0,0,0
2026-03-21,Butterscotch,1053,47183.55,33.8,124,0,0,0
2026-03-22,Butterscotch,1112,51780.21,35.5,130,0,0,0
2026-03-23,Butterscotch,886,40011.57,33.2,108,0,0,0
2026-03-24,Butterscotch,881,43014.22,35.9,110,0,0,0
2026-03-25,Butterscotch,843,40659.3,34.1,104,0,0,0
2026-03-26,Butterscotch,978,46772.77,36.7,112,0,0,0
2026-03-27,Butterscotch,917,43194.39,34.8,109,0,0,0
2026-03-28,Butterscotch,1077,49208.61,32.9,129,0,0,0
2026-03-29,Butterscotch,1007,44332.95,33.5,128,0,0,0
2026-03-30,Butterscotch,905,40801.76,35.7,106,0,0,0
2026-03-31,Butterscotch,910,40249.44,35.9,111,0,0,0
2026-04-01,Butterscotch,890,41085.65,33.5,110,0,0,0
2026-04-02,Butterscotch,895,41774.14,34.3,111,0,0,0
2026-04-03,Butterscotch,877,40609.83,32.5,118,0,0,0
2026-04-04,Butterscotch,1046,48109.21,34.8,124,0,0,0
2026-04-05,Butterscotch,957,46538.01,32.6,128,0,0,0
2026-04-06,Butterscotch,844,37820.66,35.2,111,0,0,0
2026-04-07,Butterscotch,997,47412.75,36.1,125,0,0,0
2026-04-08,Butterscotch,927,41110.77,34.8,105,0,0,0
2026-04-09,Butterscotch,888,40771.52,32.1,103,0,0,0
2026-04-10,Butterscotch,847,38109.84,34.1,108,0,0,0
2026-04-11,Butterscotch,990,43934.26,33.0,120,0,0,0
2026-04-12,Butterscotch,1010,46010.6,34.8,129,0,0,0
2026-04-13,Butterscotch,933,43065.68,36.7,104,0,0,0
2026-04-14,Butterscotch,896,41305.73,35.5,109,0,0,0
2026-04-15,Butterscotch,839,40158.43,34.0,107,0,0,0
2026-04-16,Butterscotch,889,40593.85,35.4,104,0,0,0
2026-04-17,Butterscotch,822,37372.56,32.0,100,0,0,0
2026-04-18,Butterscotch,1047,49484.54,31.6,126,0,0,0
2026-04-19,Butterscotch,1042,48160.81,33.5,118,0,0,0
2026-04-20,Butterscotch,881,36726.93,34.3,115,0,0,0
2026-04-21,Butterscotch,869,38389.42,32.1,110,0,0,0
2026-04-22,Butterscotch,807,37752.23,31.5,106,0,0,0
2026-04-23,Butterscotch,843,39110.72,32.9,105,0,0,0
2026-04-24,Butterscotch,894,41027.19,33.6,108,0,0,0
2026-04-25,Butterscotch,988,48508.62,31.9,122,0,0,0
2026-04-26,Butterscotch,1001,45590.55,31.4,124,0,0,0
2026-04-27,Butterscotch,894,42216.42,35.0,106,0,0,0
2026-04-28,Butterscotch,928,42619.08,36.0,113,0,0,0
2026-04-29,Butterscotch,853,40436.37,33.3,108,0,0,0
2026-04-30,Butterscotch,839,38672.39,33.5,107,0,0,0
2026-05-01,Butterscotch,967,44898.29,30.3,105,0,0,1
2026-05-02,Butterscotch,1330,62467.2,35.9,127,0,0,1
2026-05-03,Butterscotch,1242,55646.99,34.7,132,0,0,1
2026-05-04,Butterscotch,1062,48455.87,34.0,107,0,0,1
2026-05-05,Butterscotch,998,46935.53,32.0,113,0,0,1
2026-05-06,Butterscotch,1002,45095.98,33.6,100,0,0,1
2026-05-07,Butterscotch,1042,45653.7,33.6,105,0,0,1
2026-05-08,Butterscotch,944,42658.47,36.2,107,0,0,0
2026-05-09,Butterscotch,955,44329.16,31.7,132,0,0,0
2026-05-10,Butterscotch,966,43007.32,30.8,123,0,0,0
2026-05-11,Butterscotch,841,38572.1,32.6,96,0,0,0
2026-05-12,Butterscotch,835,38112.55,30.4,112,0,0,0
2026-05-13,Butterscotch,908,45136.25,31.5,106,0,0,0
2026-05-14,Butterscotch,960,44518.37,33.4,110,0,0,0
2026-05-15,Butterscotch,915,42570.84,34.5,109,0,0,0
2026-05-16,Butterscotch,918,39990.0,29.4,125,0,0,0
2026-05-17,Butterscotch,1009,46623.52,32.3,119,0,0,0
2026-05-18,Butterscotch,897,41141.93,32.2,102,0,0,0
2026-05-19,Butterscotch,858,40880.22,32.5,101,0,0,0
2026-05-20,Butterscotch,858,38195.56,33.2,102,0,0,0
2026-05-21,Butterscotch,833,39109.11,30.7,100,0,0,0
2026-05-22,Butterscotch,837,39826.7,30.4,105,0,0,0
2026-05-23,Butterscotch,956,42344.81,30.6,121,0,0,0
2026-05-24,Butterscotch,1020,48870.2,32.2,122,0,0,0
2026-05-25,Butterscotch,896,41519.27,33.3,98,0,0,0
2026-05-26,Butterscotch,787,37928.65,30.5,106,0,0,0
2026-05-27,Butterscotch,838,36407.14,31.9,101,0,0,0
2026-05-28,Butterscotch,795,37496.22,30.5,103,0,0,0
2026-05-29,Butterscotch,869,40541.0,32.8,104,0,0,0
2026-05-30,Butterscotch,962,43824.24,30.8,118,0,0,0
2026-05-31,Butterscotch,1010,44149.89,31.1,122,0,0,0
2026-06-01,Butterscotch,959,43556.39,31.6,104,0,0,0
2026-06-02,Butterscotch,886,40666.12,31.0,115,0,0,0
2026-06-03,Butterscotch,796,37125.98,28.9,110,0,0,0
2026-06-04,Butterscotch,781,37499.47,29.6,103,0,0,0
2026-06-05,Butterscotch,875,39588.32,29.8,99,0,0,0
2026-06-06,Butterscotch,1020,43559.15,30.6,125,0,0,0
2026-06-07,Butterscotch,988,45286.35,31.0,121,0,0,0
2026-06-08,Butterscotch,757,34497.43,27.5,104,0,0,0
2026-06-09,Butterscotch,820,39505.45,30.0,107,0,0,0
2026-06-10,Butterscotch,812,35593.43,31.1,101,0,0,0
2026-06-11,Butterscotch,879,39538.05,29.9,100,0,0,0
2026-06-12,Butterscotch,791,36396.14,28.1,104,0,0,0
2026-06-13,Butterscotch,1003,46446.64,30.8,121,0,0,0
2026-06-14,Butterscotch,940,44498.99,26.7,122,0,0,0
2026-06-15,Butterscotch,878,40002.61,30.0,102,0,0,0
2026-06-16,Butterscotch,847,38483.67,29.3,101,0,0,0
2026-06-17,Butterscotch,910,43963.87,31.3,110,0,0,0
2026-06-18,Butterscotch,769,35421.56,26.4,96,0,0,0
2026-06-19,Butterscotch,848,41748.14,28.3,95,0,0,0
2026-06-20,Butterscotch,1011,45227.59,30.4,124,0,0,0
2026-06-21,Butterscotch,967,43822.08,28.5,128,0,0,0
2026-06-22,Butterscotch,819,37352.77,29.9,106,0,0,0
2026-06-23,Butterscotch,847,37940.48,27.4,102,0,0,0
2026-06-24,Butterscotch,925,42992.38,29.7,102,0,0,0
2026-06-25,Butterscotch,803,34775.59,27.8,103,0,0,0
2026-06-26,Butterscotch,745,34188.38,27.4,100,0,0,0
2026-06-27,Butterscotch,910,41992.4,24.6,117,0,0,0
2026-06-28,Butterscotch,906,41690.7,26.9,118,0,0,0
2026-06-29,Butterscotch,810,37577.66,27.5,97,0,0,0
2026-06-30,Butterscotch,815,37148.64,27.1,110,0,0,0
2026-07-01,Butterscotch,812,36516.15,26.5,96,0,0,0
2026-07-02,Butterscotch,749,32486.66,26.2,98,0,0,0
2026-07-03,Butterscotch,804,38866.05,26.2,103,0,0,0
2026-07-04,Butterscotch,1027,47092.35,27.9,120,0,0,0
2026-07-05,Butterscotch,991,45589.74,26.8,118,0,0,0
2026-07-06,Butterscotch,755,35334.16,25.6,102,0,0,0
2026-07-07,Butterscotch,821,35933.79,27.1,99,0,0,0
2026-07-08,Butterscotch,898,41517.9,26.6,97,0,0,0
2026-07-09,Butterscotch,815,37062.09,25.3,94,0,0,0
2026-07-10,Butterscotch,800,37560.74,24.9,100,0,0,0
2026-07-11,Butterscotch,931,43295.78,26.0,117,0,0,0
2026-07-12,Butterscotch,941,42133.08,26.5,121,0,0,0
2026-07-13,Butterscotch,720,31196.79,25.5,102,0,0,0
2026-07-14,Butterscotch,766,35351.43,27.0,105,0,0,0
2026-07-15,Butterscotch,782,34455.46,24.9,97,0,0,0
2026-07-16,Butterscotch,765,33897.97,23.7,97,0,0,0
2026-07-17,Butterscotch,774,35932.17,26.5,96,0,0,0
2026-07-18,Butterscotch,877,38503.74,25.0,119,0,0,0
2026-07-19,Butterscotch,859,37725.88,24.6,116,0,0,0
2026-07-20,Butterscotch,716,33972.78,25.2,95,0,0,0
2026-07-21,Butterscotch,783,36364.19,23.9,102,0,0,0
2026-07-22,Butterscotch,710,32526.12,24.4,87,0,0,0
2026-07-23,Butterscotch,759,33636.3,25.1,90,0,0,0
2026-07-24,Butterscotch,801,38127.79,24.8,97,0,0,0
2026-07-25,Butterscotch,900,45211.21,25.0,118,0,0,0
2026-07-26,Butterscotch,934,44018.56,22.4,113,0,0,0
2026-07-27,Butterscotch,701,33917.15,24.9,99,0,0,0
2026-07-28,Butterscotch,707,32794.09,23.7,102,0,0,0
2026-07-29,Butterscotch,790,36773.77,23.1,99,0,0,0
2026-07-30,Butterscotch,766,35805.11,22.2,96,0,0,0
2026-07-31,Butterscotch,730,33697.8,25.2,97,0,0,0
2026-08-01,Butterscotch,851,39226.86,27.5,121,0,0,0
