date,component_id,component_demand,current_inventory,supplier_lead_time_days,supplier_disruption,planned_production_units,scheduled_receipts,plant_maintenance,festival
2025-08-01,AIR_FILTER,479.0,6240.0,10,0,959,4316,0,0
2025-08-02,AIR_FILTER,581.0,5659.0,10,0,1101,0,0,0
2025-08-03,AIR_FILTER,595.0,5064.0,10,0,1175,0,0,0
2025-08-04,AIR_FILTER,608.0,4456.0,10,0,1182,0,0,0
2025-08-05,AIR_FILTER,637.0,3819.0,10,0,1235,0,0,0
2025-08-06,AIR_FILTER,585.0,3234.0,10,0,1115,0,0,0
2025-08-07,AIR_FILTER,621.0,2613.0,10,0,1150,0,0,0
2025-08-08,AIR_FILTER,620.0,6240.0,10,0,1170,4247,0,0
2025-08-09,AIR_FILTER,649.0,5591.0,10,0,1158,0,0,0
2025-08-10,AIR_FILTER,429.0,5162.0,10,0,1050,0,1,0
2025-08-11,AIR_FILTER,482.0,4680.0,10,0,1083,0,1,0
2025-08-12,AIR_FILTER,476.0,4204.0,10,0,1078,0,1,0
2025-08-13,AIR_FILTER,550.0,3654.0,10,0,1101,0,0,0
2025-08-14,AIR_FILTER,546.0,3108.0,10,0,1043,0,0,0
2025-08-15,AIR_FILTER,517.0,2591.0,10,0,1020,0,0,0
2025-08-16,AIR_FILTER,506.0,6240.0,10,0,907,4155,0,0
2025-08-17,AIR_FILTER,395.0,5845.0,10,0,827,0,0,0
2025-08-18,AIR_FILTER,490.0,5355.0,10,0,959,0,0,0
2025-08-19,AIR_FILTER,433.0,4922.0,10,0,789,0,0,0
2025-08-20,AIR_FILTER,412.0,4510.0,10,0,870,0,0,0
2025-08-21,AIR_FILTER,408.0,4102.0,15,1,834,0,0,0
2025-08-22,AIR_FILTER,446.0,3656.0,10,0,884,0,0,0
2025-08-23,AIR_FILTER,495.0,3161.0,10,0,894,0,0,0
2025-08-24,AIR_FILTER,525.0,2636.0,10,0,972,0,0,0
2025-08-25,AIR_FILTER,481.0,6240.0,10,0,954,4085,0,0
2025-08-26,AIR_FILTER,450.0,5790.0,10,0,883,0,0,0
2025-08-27,AIR_FILTER,434.0,5356.0,10,0,929,0,0,0
2025-08-28,AIR_FILTER,493.0,4863.0,10,0,920,0,0,0
2025-08-29,AIR_FILTER,527.0,4336.0,10,0,947,0,0,0
2025-08-30,AIR_FILTER,558.0,3778.0,10,0,1029,0,0,0
2025-08-31,AIR_FILTER,597.0,3181.0,10,0,1147,0,0,0
2025-09-01,AIR_FILTER,549.0,2632.0,10,0,1143,0,0,0
2025-09-02,AIR_FILTER,557.0,6240.0,10,0,1134,4165,0,0
2025-09-03,AIR_FILTER,521.0,5719.0,10,0,1044,0,0,0
2025-09-04,AIR_FILTER,607.0,5112.0,10,0,1159,0,0,0
2025-09-05,AIR_FILTER,609.0,4503.0,10,0,1164,0,0,0
2025-09-06,AIR_FILTER,575.0,3928.0,10,0,1111,0,0,0
2025-09-07,AIR_FILTER,619.0,3309.0,10,0,1136,0,0,0
2025-09-08,AIR_FILTER,540.0,2769.0,10,0,1147,0,0,0
2025-09-09,AIR_FILTER,539.0,6240.0,10,0,1073,4010,0,0
2025-09-10,AIR_FILTER,535.0,5705.0,10,0,1100,0,1,0
2025-09-11,AIR_FILTER,498.0,5207.0,10,0,1085,0,1,0
2025-09-12,AIR_FILTER,452.0,4755.0,10,0,1085,0,1,0
2025-09-13,AIR_FILTER,492.0,4263.0,10,0,978,0,0,0
2025-09-14,AIR_FILTER,452.0,3811.0,10,0,919,0,0,0
2025-09-15,AIR_FILTER,442.0,3369.0,10,0,862,0,0,0
2025-09-16,AIR_FILTER,464.0,2905.0,10,0,862,0,0,0
2025-09-17,AIR_FILTER,443.0,2462.0,10,0,917,0,0,0
2025-09-18,AIR_FILTER,460.0,6240.0,10,0,841,4238,0,0
2025-09-19,AIR_FILTER,500.0,5740.0,10,0,875,0,0,0
2025-09-20,AIR_FILTER,423.0,5317.0,10,0,827,0,0,0
2025-09-21,AIR_FILTER,418.0,4899.0,10,0,902,0,0,0
2025-09-22,AIR_FILTER,374.0,4525.0,10,0,809,0,0,0
2025-09-23,AIR_FILTER,469.0,4056.0,10,0,914,0,0,0
2025-09-24,AIR_FILTER,490.0,3566.0,10,0,931,0,0,0
2025-09-25,AIR_FILTER,488.0,3078.0,10,0,911,0,0,0
2025-09-26,AIR_FILTER,522.0,2556.0,10,0,983,0,0,0
2025-09-27,AIR_FILTER,526.0,6240.0,10,0,966,4210,0,0
2025-09-28,AIR_FILTER,506.0,5734.0,10,0,936,0,0,0
2025-09-29,AIR_FILTER,562.0,5172.0,10,0,974,0,0,0
2025-09-30,AIR_FILTER,570.0,4602.0,10,0,1057,0,0,0
2025-10-01,AIR_FILTER,560.0,4042.0,10,0,1050,0,0,0
2025-10-02,AIR_FILTER,533.0,3509.0,10,0,1066,0,0,0
2025-10-03,AIR_FILTER,538.0,2971.0,10,0,1165,0,0,0
2025-10-04,AIR_FILTER,641.0,2330.0,10,0,1162,0,0,0
2025-10-05,AIR_FILTER,589.0,6240.0,10,0,1169,4499,0,0
2025-10-06,AIR_FILTER,568.0,5672.0,10,0,1110,0,0,0
2025-10-07,AIR_FILTER,597.0,5075.0,10,0,1210,0,0,0
2025-10-08,AIR_FILTER,562.0,4513.0,10,0,1089,0,0,0
2025-10-09,AIR_FILTER,548.0,3965.0,10,0,1100,0,0,0
2025-10-10,AIR_FILTER,438.0,3527.0,10,0,976,0,1,0
2025-10-11,AIR_FILTER,490.0,3037.0,10,0,1049,0,1,0
2025-10-12,AIR_FILTER,470.0,2567.0,10,0,1039,0,1,0
2025-10-13,AIR_FILTER,510.0,6240.0,10,0,935,4183,0,0
2025-10-14,AIR_FILTER,547.0,5693.0,10,0,1026,0,0,0
2025-10-15,AIR_FILTER,418.0,5275.0,10,0,852,0,0,0
2025-10-16,AIR_FILTER,483.0,4792.0,10,0,976,0,0,0
2025-10-17,AIR_FILTER,484.0,4308.0,10,0,886,0,0,0
2025-10-18,AIR_FILTER,410.0,3898.0,10,0,786,0,0,0
2025-10-19,AIR_FILTER,396.0,3502.0,10,0,731,0,0,0
2025-10-20,AIR_FILTER,517.0,2985.0,10,0,913,0,0,1
2025-10-21,AIR_FILTER,520.0,2465.0,10,0,883,0,0,1
2025-10-22,AIR_FILTER,493.0,6240.0,10,0,871,4268,0,1
2025-10-23,AIR_FILTER,475.0,5765.0,10,0,863,0,0,1
2025-10-24,AIR_FILTER,481.0,5284.0,10,0,900,0,0,1
2025-10-25,AIR_FILTER,537.0,4747.0,10,0,920,0,0,1
2025-10-26,AIR_FILTER,550.0,4197.0,10,0,969,0,0,1
2025-10-27,AIR_FILTER,507.0,3690.0,10,0,930,0,0,1
2025-10-28,AIR_FILTER,564.0,3126.0,10,0,997,0,0,1
2025-10-29,AIR_FILTER,595.0,2531.0,10,0,1077,0,0,1
2025-10-30,AIR_FILTER,630.0,6240.0,10,0,1143,4339,0,1
2025-10-31,AIR_FILTER,527.0,5713.0,10,0,1035,0,0,0
2025-11-01,AIR_FILTER,560.0,5153.0,10,0,1142,0,0,0
2025-11-02,AIR_FILTER,591.0,4562.0,15,1,1100,0,0,0
2025-11-03,AIR_FILTER,631.0,3931.0,10,0,1264,0,0,0
2025-11-04,AIR_FILTER,581.0,3350.0,10,0,1144,0,0,0
2025-11-05,AIR_FILTER,624.0,2726.0,10,0,1173,0,0,0
2025-11-06,AIR_FILTER,620.0,6240.0,10,0,1119,4134,0,0
2025-11-07,AIR_FILTER,575.0,5665.0,10,0,1067,0,0,0
2025-11-08,AIR_FILTER,618.0,5047.0,10,0,1120,0,0,0
2025-11-09,AIR_FILTER,552.0,4495.0,10,0,1078,0,0,0
2025-11-10,AIR_FILTER,465.0,4030.0,10,0,1042,0,1,0
2025-11-11,AIR_FILTER,456.0,3574.0,10,0,1001,0,1,0
2025-11-12,AIR_FILTER,457.0,3117.0,10,0,1081,0,1,0
2025-11-13,AIR_FILTER,483.0,2634.0,10,0,895,0,0,0
2025-11-14,AIR_FILTER,505.0,6240.0,10,0,904,4111,0,0
2025-11-15,AIR_FILTER,435.0,5805.0,10,0,844,0,0,0
2025-11-16,AIR_FILTER,453.0,5352.0,10,0,835,0,0,0
2025-11-17,AIR_FILTER,447.0,4905.0,15,1,801,0,0,0
2025-11-18,AIR_FILTER,439.0,4466.0,10,0,877,0,0,0
2025-11-19,AIR_FILTER,470.0,3996.0,10,0,892,0,0,0
2025-11-20,AIR_FILTER,428.0,3568.0,10,0,852,0,0,0
2025-11-21,AIR_FILTER,444.0,3124.0,10,0,832,0,0,0
2025-11-22,AIR_FILTER,422.0,2702.0,10,0,849,0,0,0
2025-11-23,AIR_FILTER,449.0,6240.0,10,0,915,3987,0,0
2025-11-24,AIR_FILTER,522.0,5718.0,10,0,957,0,0,0
2025-11-25,AIR_FILTER,483.0,5235.0,15,1,921,0,0,0
2025-11-26,AIR_FILTER,570.0,4665.0,10,0,1038,0,0,0
2025-11-27,AIR_FILTER,524.0,4141.0,10,0,969,0,0,0
2025-11-28,AIR_FILTER,572.0,3569.0,10,0,1100,0,0,0
2025-11-29,AIR_FILTER,574.0,2995.0,10,0,1097,0,0,0
2025-11-30,AIR_FILTER,550.0,2445.0,10,0,1098,0,0,0
2025-12-01,AIR_FILTER,518.0,6240.0,10,0,1077,4313,0,0
2025-12-02,AIR_FILTER,611.0,5629.0,15,1,1137,0,0,0
2025-12-03,AIR_FILTER,664.0,4965.0,10,0,1206,0,0,0
2025-12-04,AIR_FILTER,602.0,4363.0,10,0,1111,0,0,0
2025-12-05,AIR_FILTER,646.0,3717.0,10,0,1218,0,0,0
2025-12-06,AIR_FILTER,557.0,3160.0,10,0,1043,0,0,0
2025-12-07,AIR_FILTER,644.0,2516.0,10,0,1193,0,0,0
2025-12-08,AIR_FILTER,577.0,6240.0,10,0,1082,4301,0,0
2025-12-09,AIR_FILTER,501.0,5739.0,10,0,1049,0,0,0
2025-12-10,AIR_FILTER,476.0,5263.0,10,0,1089,0,1,0
2025-12-11,AIR_FILTER,422.0,4841.0,10,0,985,0,1,0
2025-12-12,AIR_FILTER,410.0,4431.0,10,0,974,0,1,0
2025-12-13,AIR_FILTER,528.0,3903.0,10,0,991,0,0,0
2025-12-14,AIR_FILTER,426.0,3477.0,10,0,827,0,0,0
2025-12-15,AIR_FILTER,379.0,3098.0,10,0,772,0,0,0
2025-12-16,AIR_FILTER,428.0,2670.0,10,0,856,0,0,0
2025-12-17,AIR_FILTER,452.0,6240.0,10,0,829,4022,0,0
2025-12-18,AIR_FILTER,476.0,5764.0,15,1,917,0,0,0
2025-12-19,AIR_FILTER,419.0,5345.0,10,0,795,0,0,0
2025-12-20,AIR_FILTER,445.0,4900.0,10,0,840,0,0,0
2025-12-21,AIR_FILTER,413.0,4487.0,10,0,805,0,0,0
2025-12-22,AIR_FILTER,547.0,3940.0,10,0,954,0,0,0
2025-12-23,AIR_FILTER,474.0,3466.0,10,0,947,0,0,0
2025-12-24,AIR_FILTER,460.0,3006.0,10,0,877,0,0,0
2025-12-25,AIR_FILTER,474.0,2532.0,10,0,910,0,0,0
2025-12-26,AIR_FILTER,552.0,6240.0,10,0,1011,4260,0,0
2025-12-27,AIR_FILTER,558.0,5682.0,10,0,1025,0,0,0
2025-12-28,AIR_FILTER,580.0,5102.0,10,0,1027,0,0,0
2025-12-29,AIR_FILTER,534.0,4568.0,10,0,1046,0,0,0
2025-12-30,AIR_FILTER,528.0,4040.0,10,0,995,0,0,0
2025-12-31,AIR_FILTER,626.0,3414.0,10,0,1147,0,0,0
2026-01-01,AIR_FILTER,613.0,2801.0,10,0,1149,0,0,0
2026-01-02,AIR_FILTER,611.0,6240.0,10,0,1151,4050,0,0
2026-01-03,AIR_FILTER,595.0,5645.0,10,0,1153,0,0,0
2026-01-04,AIR_FILTER,639.0,5006.0,10,0,1220,0,0,0
2026-01-05,AIR_FILTER,641.0,4365.0,10,0,1146,0,0,0
2026-01-06,AIR_FILTER,555.0,3810.0,10,0,1182,0,0,0
2026-01-07,AIR_FILTER,597.0,3213.0,10,0,1114,0,0,0
2026-01-08,AIR_FILTER,570.0,2643.0,10,0,1066,0,0,0
2026-01-09,AIR_FILTER,536.0,6240.0,10,0,1022,4133,0,0
2026-01-10,AIR_FILTER,513.0,5727.0,10,0,1098,0,1,0
2026-01-11,AIR_FILTER,398.0,5329.0,10,0,1003,0,1,0
2026-01-12,AIR_FILTER,485.0,4844.0,10,0,1070,0,1,0
2026-01-13,AIR_FILTER,505.0,4339.0,10,0,981,0,0,0
2026-01-14,AIR_FILTER,473.0,3866.0,15,1,881,0,0,0
2026-01-15,AIR_FILTER,476.0,3390.0,10,0,910,0,0,0
2026-01-16,AIR_FILTER,382.0,3008.0,10,0,796,0,0,0
2026-01-17,AIR_FILTER,442.0,2566.0,10,0,829,0,0,0
2026-01-18,AIR_FILTER,367.0,6240.0,10,0,779,4041,0,0
2026-01-19,AIR_FILTER,427.0,5813.0,10,0,882,0,0,0
2026-01-20,AIR_FILTER,455.0,5358.0,10,0,907,0,0,0
2026-01-21,AIR_FILTER,385.0,4973.0,10,0,771,0,0,0
2026-01-22,AIR_FILTER,476.0,4497.0,10,0,966,0,0,0
2026-01-23,AIR_FILTER,491.0,4006.0,10,0,919,0,0,0
2026-01-24,AIR_FILTER,473.0,3533.0,10,0,890,0,0,0
2026-01-25,AIR_FILTER,522.0,3011.0,10,0,1056,0,0,0
2026-01-26,AIR_FILTER,535.0,2476.0,10,0,970,0,0,0
2026-01-27,AIR_FILTER,467.0,3913.0,15,1,923,1904,0,0
2026-01-28,AIR_FILTER,487.0,3426.0,10,0,965,0,0,0
2026-01-29,AIR_FILTER,577.0,2849.0,10,0,1091,0,0,0
2026-01-30,AIR_FILTER,584.0,4054.0,15,1,1159,1789,0,0
2026-01-31,AIR_FILTER,610.0,3444.0,10,0,1121,0,0,0
2026-02-01,AIR_FILTER,599.0,2845.0,10,0,1135,0,0,0
2026-02-02,AIR_FILTER,592.0,6240.0,10,0,1173,3987,0,0
2026-02-03,AIR_FILTER,570.0,5670.0,10,0,1116,0,0,0
2026-02-04,AIR_FILTER,547.0,5123.0,10,0,1120,0,0,0
2026-02-05,AIR_FILTER,664.0,4459.0,10,0,1233,0,0,0
2026-02-06,AIR_FILTER,568.0,3891.0,15,1,1106,0,0,0
2026-02-07,AIR_FILTER,573.0,3318.0,10,0,1131,0,0,0
2026-02-08,AIR_FILTER,581.0,2737.0,10,0,1152,0,0,0
2026-02-09,AIR_FILTER,483.0,6240.0,10,0,957,3986,0,0
2026-02-10,AIR_FILTER,491.0,5749.0,10,0,1103,0,1,0
2026-02-11,AIR_FILTER,375.0,5374.0,10,0,977,0,1,0
2026-02-12,AIR_FILTER,414.0,4960.0,10,0,950,0,1,0
2026-02-13,AIR_FILTER,483.0,4477.0,10,0,919,0,0,0
2026-02-14,AIR_FILTER,471.0,4006.0,10,0,887,0,0,0
2026-02-15,AIR_FILTER,520.0,3486.0,10,0,906,0,0,0
2026-02-16,AIR_FILTER,502.0,2984.0,10,0,924,0,0,0
2026-02-17,AIR_FILTER,484.0,2500.0,10,0,852,0,0,0
2026-02-18,AIR_FILTER,462.0,6240.0,10,0,891,4202,0,0
2026-02-19,AIR_FILTER,459.0,5781.0,10,0,886,0,0,0
2026-02-20,AIR_FILTER,410.0,5371.0,10,0,842,0,0,0
2026-02-21,AIR_FILTER,413.0,4958.0,10,0,841,0,0,0
2026-02-22,AIR_FILTER,505.0,4453.0,10,0,974,0,0,0
2026-02-23,AIR_FILTER,470.0,3983.0,15,1,964,0,0,0
2026-02-24,AIR_FILTER,571.0,3412.0,10,0,1080,0,0,0
2026-02-25,AIR_FILTER,480.0,2932.0,10,0,957,0,0,0
2026-02-26,AIR_FILTER,530.0,2402.0,10,0,1036,0,0,0
2026-02-27,AIR_FILTER,520.0,6240.0,10,0,988,4358,0,0
2026-02-28,AIR_FILTER,537.0,5703.0,10,0,1111,0,0,0
2026-03-01,AIR_FILTER,594.0,5109.0,10,0,1107,0,0,0
2026-03-02,AIR_FILTER,637.0,4472.0,10,0,1175,0,0,0
2026-03-03,AIR_FILTER,670.0,3802.0,10,0,1233,0,0,0
2026-03-04,AIR_FILTER,606.0,3196.0,10,0,1174,0,0,0
2026-03-05,AIR_FILTER,555.0,2641.0,10,0,1106,0,0,0
2026-03-06,AIR_FILTER,641.0,6240.0,10,0,1173,4240,0,0
2026-03-07,AIR_FILTER,599.0,5641.0,10,0,1211,0,0,0
2026-03-08,AIR_FILTER,660.0,4981.0,10,0,1258,0,0,0
2026-03-09,AIR_FILTER,517.0,4464.0,10,0,1090,0,0,0
2026-03-10,AIR_FILTER,433.0,4031.0,10,0,1022,0,1,0
2026-03-11,AIR_FILTER,436.0,3595.0,10,0,1002,0,1,0
2026-03-12,AIR_FILTER,464.0,3131.0,10,0,1014,0,1,0
2026-03-13,AIR_FILTER,503.0,2628.0,10,0,945,0,0,0
2026-03-14,AIR_FILTER,451.0,6240.0,10,0,875,4063,0,0
2026-03-15,AIR_FILTER,485.0,5755.0,10,0,901,0,0,0
2026-03-16,AIR_FILTER,478.0,5277.0,10,0,914,0,0,0
2026-03-17,AIR_FILTER,409.0,4868.0,10,0,763,0,0,0
2026-03-18,AIR_FILTER,437.0,4431.0,10,0,808,0,0,0
2026-03-19,AIR_FILTER,481.0,3950.0,10,0,909,0,0,0
2026-03-20,AIR_FILTER,478.0,3472.0,10,0,898,0,0,0
2026-03-21,AIR_FILTER,388.0,3084.0,10,0,826,0,0,0
2026-03-22,AIR_FILTER,499.0,2585.0,10,0,911,0,0,0
2026-03-23,AIR_FILTER,477.0,6240.0,10,0,850,4132,0,0
2026-03-24,AIR_FILTER,488.0,5752.0,10,0,916,0,0,0
2026-03-25,AIR_FILTER,413.0,5339.0,10,0,887,0,0,0
2026-03-26,AIR_FILTER,508.0,4831.0,10,0,935,0,0,0
2026-03-27,AIR_FILTER,569.0,4262.0,10,0,1020,0,0,0
2026-03-28,AIR_FILTER,530.0,3732.0,10,0,1015,0,0,0
2026-03-29,AIR_FILTER,604.0,3128.0,10,0,1057,0,0,0
2026-03-30,AIR_FILTER,563.0,2565.0,10,0,1067,0,0,0
2026-03-31,AIR_FILTER,578.0,6240.0,10,0,1128,4253,0,0
2026-04-01,AIR_FILTER,476.0,5764.0,10,0,951,0,0,0
2026-04-02,AIR_FILTER,568.0,5196.0,10,0,1131,0,0,0
2026-04-03,AIR_FILTER,585.0,4611.0,10,0,1161,0,0,0
2026-04-04,AIR_FILTER,626.0,3985.0,10,0,1157,0,0,0
2026-04-05,AIR_FILTER,578.0,3407.0,10,0,1076,0,0,0
2026-04-06,AIR_FILTER,556.0,2851.0,10,0,1098,0,0,0
2026-04-07,AIR_FILTER,570.0,6240.0,10,0,1106,3959,0,0
2026-04-08,AIR_FILTER,574.0,5666.0,10,0,1037,0,0,0
2026-04-09,AIR_FILTER,528.0,5138.0,10,0,965,0,0,0
2026-04-10,AIR_FILTER,512.0,4626.0,10,0,1110,0,1,0
2026-04-11,AIR_FILTER,519.0,4107.0,10,0,1082,0,1,0
2026-04-12,AIR_FILTER,406.0,3701.0,10,0,960,0,1,0
2026-04-13,AIR_FILTER,559.0,3142.0,10,0,989,0,0,0
2026-04-14,AIR_FILTER,592.0,2550.0,10,0,984,0,0,0
2026-04-15,AIR_FILTER,471.0,6240.0,10,0,956,4161,0,0
2026-04-16,AIR_FILTER,389.0,5851.0,10,0,794,0,0,0
2026-04-17,AIR_FILTER,466.0,5385.0,10,0,926,0,0,0
2026-04-18,AIR_FILTER,460.0,4925.0,10,0,844,0,0,0
2026-04-19,AIR_FILTER,427.0,4498.0,10,0,807,0,0,0
2026-04-20,AIR_FILTER,416.0,4082.0,10,0,815,0,0,0
2026-04-21,AIR_FILTER,428.0,3654.0,10,0,820,0,0,0
2026-04-22,AIR_FILTER,494.0,3160.0,10,0,909,0,0,0
2026-04-23,AIR_FILTER,540.0,2620.0,10,0,1020,0,0,0
2026-04-24,AIR_FILTER,500.0,6240.0,10,0,900,4120,0,0
2026-04-25,AIR_FILTER,486.0,5754.0,10,0,983,0,0,0
2026-04-26,AIR_FILTER,505.0,5249.0,10,0,1037,0,0,0
2026-04-27,AIR_FILTER,547.0,4702.0,15,1,1032,0,0,0
2026-04-28,AIR_FILTER,518.0,4184.0,10,0,1039,0,0,0
2026-04-29,AIR_FILTER,598.0,3586.0,10,0,1120,0,0,0
2026-04-30,AIR_FILTER,592.0,2994.0,10,0,1171,0,0,0
2026-05-01,AIR_FILTER,539.0,2455.0,10,0,1045,0,0,0
2026-05-02,AIR_FILTER,569.0,6240.0,10,0,1137,4354,0,0
2026-05-03,AIR_FILTER,604.0,5636.0,10,0,1225,0,0,0
2026-05-04,AIR_FILTER,570.0,5066.0,10,0,1127,0,0,0
2026-05-05,AIR_FILTER,601.0,4465.0,10,0,1102,0,0,0
2026-05-06,AIR_FILTER,630.0,3835.0,10,0,1189,0,0,0
2026-05-07,AIR_FILTER,570.0,3265.0,10,0,1111,0,0,0
2026-05-08,AIR_FILTER,573.0,2692.0,10,0,1025,0,0,0
2026-05-09,AIR_FILTER,568.0,6240.0,10,0,1040,4116,0,0
2026-05-10,AIR_FILTER,479.0,5761.0,10,0,1092,0,1,0
2026-05-11,AIR_FILTER,451.0,5310.0,10,0,997,0,1,0
2026-05-12,AIR_FILTER,410.0,4900.0,10,0,934,0,1,0
2026-05-13,AIR_FILTER,474.0,4426.0,10,0,865,0,0,0
2026-05-14,AIR_FILTER,506.0,3920.0,10,0,875,0,0,0
2026-05-15,AIR_FILTER,473.0,3447.0,10,0,863,0,0,0
2026-05-16,AIR_FILTER,454.0,2993.0,10,0,838,0,0,0
2026-05-17,AIR_FILTER,441.0,2552.0,10,0,859,0,0,0
2026-05-18,AIR_FILTER,431.0,6240.0,10,0,794,4119,0,0
2026-05-19,AIR_FILTER,394.0,5846.0,10,0,833,0,0,0
2026-05-20,AIR_FILTER,472.0,5374.0,10,0,862,0,0,0
2026-05-21,AIR_FILTER,489.0,4885.0,10,0,833,0,0,0
2026-05-22,AIR_FILTER,469.0,4416.0,10,0,873,0,0,0
2026-05-23,AIR_FILTER,454.0,3962.0,10,0,823,0,0,0
2026-05-24,AIR_FILTER,495.0,3467.0,10,0,965,0,0,0
2026-05-25,AIR_FILTER,498.0,2969.0,10,0,905,0,0,0
2026-05-26,AIR_FILTER,569.0,2400.0,10,0,1019,0,0,0
2026-05-27,AIR_FILTER,536.0,6240.0,10,0,1018,4376,0,0
2026-05-28,AIR_FILTER,601.0,5639.0,10,0,1086,0,0,0
2026-05-29,AIR_FILTER,586.0,5053.0,10,0,1119,0,0,0
2026-05-30,AIR_FILTER,614.0,4439.0,10,0,1109,0,0,0
2026-05-31,AIR_FILTER,566.0,3873.0,10,0,1181,0,0,0
2026-06-01,AIR_FILTER,616.0,3257.0,10,0,1183,0,0,0
2026-06-02,AIR_FILTER,604.0,2653.0,10,0,1143,0,0,0
2026-06-03,AIR_FILTER,674.0,6240.0,10,0,1257,4261,0,0
2026-06-04,AIR_FILTER,638.0,5602.0,10,0,1260,0,0,0
2026-06-05,AIR_FILTER,631.0,4971.0,10,0,1142,0,0,0
2026-06-06,AIR_FILTER,587.0,4384.0,10,0,1172,0,0,0
2026-06-07,AIR_FILTER,468.0,3916.0,10,0,1085,0,0,0
2026-06-08,AIR_FILTER,519.0,3397.0,10,0,1025,0,0,0
2026-06-09,AIR_FILTER,519.0,2878.0,15,1,981,0,0,0
2026-06-10,AIR_FILTER,433.0,2445.0,10,0,977,0,1,0
2026-06-11,AIR_FILTER,403.0,6240.0,10,0,925,4198,1,0
2026-06-12,AIR_FILTER,455.0,5785.0,10,0,995,0,1,0
2026-06-13,AIR_FILTER,487.0,5298.0,10,0,917,0,0,0
2026-06-14,AIR_FILTER,464.0,4834.0,10,0,854,0,0,0
2026-06-15,AIR_FILTER,456.0,4378.0,10,0,850,0,0,0
2026-06-16,AIR_FILTER,454.0,3924.0,10,0,861,0,0,0
2026-06-17,AIR_FILTER,417.0,3507.0,10,0,819,0,0,0
2026-06-18,AIR_FILTER,500.0,3007.0,10,0,915,0,0,0
2026-06-19,AIR_FILTER,455.0,2552.0,10,0,871,0,0,0
2026-06-20,AIR_FILTER,408.0,6240.0,10,0,815,4096,0,0
2026-06-21,AIR_FILTER,471.0,5769.0,10,0,959,0,0,0
2026-06-22,AIR_FILTER,472.0,5297.0,10,0,915,0,0,0
2026-06-23,AIR_FILTER,474.0,4823.0,10,0,912,0,0,0
2026-06-24,AIR_FILTER,483.0,4340.0,10,0,980,0,0,0
2026-06-25,AIR_FILTER,561.0,3779.0,10,0,1005,0,0,0
2026-06-26,AIR_FILTER,508.0,3271.0,10,0,974,0,0,0
2026-06-27,AIR_FILTER,598.0,2673.0,10,0,1116,0,0,0
2026-06-28,AIR_FILTER,473.0,6240.0,10,0,1020,4040,0,0
2026-06-29,AIR_FILTER,609.0,5631.0,10,0,1104,0,0,0
2026-06-30,AIR_FILTER,589.0,5042.0,10,0,1208,0,0,0
2026-07-01,AIR_FILTER,616.0,4426.0,10,0,1161,0,0,0
2026-07-02,AIR_FILTER,606.0,3820.0,10,0,1208,0,0,0
2026-07-03,AIR_FILTER,655.0,3165.0,10,0,1146,0,0,0
2026-07-04,AIR_FILTER,586.0,2579.0,10,0,1150,0,0,0
2026-07-05,AIR_FILTER,518.0,6240.0,10,0,1053,4179,0,0
2026-07-06,AIR_FILTER,589.0,5651.0,10,0,1129,0,0,0
2026-07-07,AIR_FILTER,521.0,5130.0,10,0,1049,0,0,0
2026-07-08,AIR_FILTER,572.0,4558.0,10,0,1101,0,0,0
2026-07-09,AIR_FILTER,488.0,4070.0,10,0,1003,0,0,0
2026-07-10,AIR_FILTER,401.0,3669.0,10,0,923,0,1,0
2026-07-11,AIR_FILTER,453.0,3216.0,10,0,1024,0,1,0
2026-07-12,AIR_FILTER,481.0,2735.0,10,0,964,0,1,0
2026-07-13,AIR_FILTER,486.0,6240.0,10,0,925,3991,0,0
2026-07-14,AIR_FILTER,423.0,5817.0,10,0,758,0,0,0
2026-07-15,AIR_FILTER,485.0,5332.0,10,0,900,0,0,0
2026-07-16,AIR_FILTER,486.0,4846.0,10,0,913,0,0,0
2026-07-17,AIR_FILTER,460.0,4386.0,10,0,835,0,0,0
2026-07-18,AIR_FILTER,438.0,3948.0,15,1,877,0,0,0
2026-07-19,AIR_FILTER,470.0,3478.0,10,0,906,0,0,0
2026-07-20,AIR_FILTER,421.0,3057.0,10,0,867,0,0,0
2026-07-21,AIR_FILTER,459.0,2598.0,10,0,917,0,0,0
2026-07-22,AIR_FILTER,520.0,6240.0,10,0,956,4162,0,0
2026-07-23,AIR_FILTER,526.0,5714.0,10,0,944,0,0,0
2026-07-24,AIR_FILTER,538.0,5176.0,10,0,984,0,0,0
2026-07-25,AIR_FILTER,575.0,4601.0,10,0,1075,0,0,0
2026-07-26,AIR_FILTER,505.0,4096.0,10,0,1050,0,0,0
2026-07-27,AIR_FILTER,573.0,3523.0,10,0,1072,0,0,0
2026-07-28,AIR_FILTER,530.0,2993.0,10,0,1035,0,0,0
2026-07-29,AIR_FILTER,499.0,2494.0,10,0,1007,0,0,0
2026-07-30,AIR_FILTER,628.0,6240.0,10,0,1219,4374,0,0
2026-07-31,AIR_FILTER,632.0,5608.0,10,0,1166,0,0,0
2026-08-01,AIR_FILTER,607.0,5001.0,10,0,1161,0,0,0
2026-08-02,AIR_FILTER,569.0,4432.0,10,0,1178,0,0,0
2026-08-03,AIR_FILTER,595.0,3837.0,10,0,1128,0,0,0
2026-08-04,AIR_FILTER,529.0,3308.0,10,0,1059,0,0,0
2026-08-05,AIR_FILTER,584.0,2724.0,10,0,1142,0,0,0
